chr,TnG_start,TnG_end,strand,peaks
chr5,64454683,64454697,-,[146172]
chr5,64478414,64478428,-,[146186]
chr5,64485195,64485209,-,[146190]
chr5,64488877,64488891,-,[146195]
chr5,64505670,64505684,-,[146210]
chr5,64517537,64517557,-,[146219]
chr5,64518873,64518895,-,[146220]
chr5,64522077,64522102,-,[146223]
chr5,64581172,64581195,-,[146244]
chr5,64599388,64599402,-,[146248]
chr5,64601947,64601963,-,[146253]
chr5,64611069,64611084,-,[146259]
chr5,64620562,64620584,-,[146262]
chr5,64629861,64629877,-,[146274]
chr5,64648106,64648153,-,[146279]
chr5,64651300,64651318,-,[146281]
chr5,64667068,64667082,-,[146290]
chr5,64676868,64676882,-,[146296]
chr5,64681373,64681405,-,[146302]
chr5,64703607,64703625,-,[146317]
chr5,64718426,64718469,-,[146324]
chr5,64722225,64722239,-,[146326]
chr5,64734731,64734759,-,[146328]
chr5,64777037,64777051,-,[146345]
chr5,64828203,64828221,-,[146375]
chr5,64830631,64830656,-,[146377]
chr5,64835107,64835143,-,[146382]
chr5,64856533,64856577,-,[146391]
chr5,64887808,64887822,-,[146410]
chr5,64908720,64908748,-,[146419]
chr5,64955778,64955797,-,[146440]
chr5,64959201,64959217,-,[146443]
chr5,64977218,64977234,-,[146456]
chr5,64999327,64999343,-,[146464]
chr5,65006635,65006651,-,[146468]
chr5,65008011,65008025,-,[146470]
chr5,65008459,65008473,-,[146471]
chr5,65019738,65019752,-,[146474]
chr5,65019926,65019945,-,[146474]
chr5,65085028,65085050,-,[146497]
chr5,65091327,65091341,-,[146501]
chr5,65096203,65096217,-,[146504]
chr5,65099333,65099347,-,[146505]
chr5,65103209,65103225,-,[146510]
chr5,65103394,65103410,-,[146511]
chr5,65103488,65103504,-,[146511]
chr5,65117358,65117380,-,[146519]
chr5,65128777,65128791,-,[146525]
chr5,65157988,65158006,-,[146534]
chr5,65198798,65198813,-,[146544]
chr5,65198825,65198864,-,[146544]
chr5,65213604,65213618,-,[146547]
chr5,65277302,65277316,-,[146562]
chr5,65299727,65299746,-,[146565]
chr5,65320299,65320314,-,[146571]
chr5,65368206,65368221,-,[146588]
chr5,65441327,65441341,-,[146609]
chr5,65486486,65486507,-,[146626]
chr5,65486529,65486544,-,[146626]
chr5,65487849,65487864,-,[146629]
chr5,65515069,65515083,-,[146642]
chr5,65521873,65521892,-,[146645]
chr5,65521896,65521918,-,[146645]
chr5,65546872,65546888,-,[146654]
chr5,65547630,65547650,-,[146655]
chr5,65569367,65569390,-,[146663]
chr5,65569399,65569415,-,[146663]
chr5,65590034,65590079,-,[146666]
chr5,65592508,65592527,-,[146668]
chr5,65611196,65611218,-,[146670]
chr5,65613101,65613125,-,[146671]
chr5,65613229,65613247,-,[146672]
chr5,65613335,65613355,-,[146672]
chr5,65717112,65717134,-,[146694]
chr5,65718549,65718565,-,[146696]
chr5,65722825,65722839,-,[146697]
chr5,65735894,65735930,-,[146702]
chr5,65750633,65750647,-,[146708]
chr5,65763557,65763571,-,[146710]
chr5,65764671,65764687,-,[146713]
chr5,65781389,65781405,-,[146719]
chr5,65782661,65782685,-,[146721]
chr5,65788193,65788209,-,[146723]
chr5,65788589,65788603,-,[146724]
chr5,65792002,65792018,-,[146727]
chr5,65792159,65792175,-,[146727]
chr5,65829300,65829324,-,[146741]
chr5,65834012,65834031,-,[146747]
chr5,65849466,65849482,-,[146754]
chr5,65851062,65851076,-,[146756]
chr5,65857106,65857120,-,[146759]
chr5,65857295,65857314,-,[146760]
chr5,65863320,65863334,-,[146768]
chr5,65867123,65867138,-,[146772]
chr5,65873898,65873913,-,[146781]
chr5,65880743,65880757,-,[146784]
chr5,65882375,65882397,-,[146788]
chr5,65895986,65896000,-,[146803]
chr5,65898035,65898049,-,[146804]
chr5,65909745,65909768,-,[146812]
chr5,65929421,65929435,-,[146830]
chr5,65933920,65933944,-,[146836]
chr5,65935933,65935952,-,[146839]
chr5,65958698,65958726,-,[146855]
chr5,65958862,65958893,-,[146855]
chr5,65969617,65969649,-,[146859]
chr5,65973602,65973620,-,[146862]
chr5,65974347,65974366,-,[146863]
chr5,66014234,66014248,-,[146883]
chr5,66073822,66073838,-,[146911]
chr5,66081260,66081289,-,[146919]
chr5,66143050,66143076,-,[146964]
chr5,66150442,66150458,-,[146970]
chr5,66155768,66155787,-,[146977]
chr5,66168862,66168878,-,[146983]
chr5,66174798,66174814,-,[146990]
chr5,66174882,66174922,-,[146990]
chr5,66193799,66193821,-,[146997]
chr5,66273913,66273933,-,[147021]
chr5,66295278,66295298,-,[147032]
chr5,66429880,66429912,-,[147080]
chr5,66524550,66524605,-,[147112]
chr5,66567305,66567327,-,[147127]
chr5,66631598,66631617,-,[147162]
chr5,66768310,66768337,-,[147205]
chr5,66800485,66800507,-,[147212]
chr5,66802528,66802552,-,[147215]
chr5,66803307,66803321,-,[147216]
chr5,66836999,66837013,-,[147228]
chr5,66921581,66921595,-,[147253]
chr5,66979287,66979306,-,[147268]
chr5,67035922,67035952,-,[147283]
chr5,67050917,67050932,-,[147287]
chr5,67095874,67095903,-,[147294]
chr5,67189476,67189492,-,[147308]
chr5,67230410,67230426,-,[147313]
chr5,67236758,67236832,-,[147319]
chr5,67238604,67238647,-,[147320]
chr5,67260273,67260288,-,[147324]
chr5,67260310,67260331,-,[147324]
chr5,67261405,67261421,-,[147327]
chr5,67319298,67319323,-,[147350]
chr5,67322677,67322709,-,[147351]
chr5,67327864,67327886,-,[147354]
chr5,67342835,67342869,-,[147355]
chr5,67390939,67390953,-,[147368]
chr5,67413635,67413651,-,[147384]
chr5,67449140,67449164,-,[147402]
chr5,67450718,67450785,-,[147405]
chr5,67454591,67454608,-,[147408]
chr5,67532677,67532692,-,[147422]
chr5,67534280,67534299,-,[147424]
chr5,67539846,67539866,-,[147425]
chr5,67572608,67572628,-,[147429]
chr5,67642045,67642064,-,[147457]
chr5,67685214,67685229,-,[147470]
chr5,67705797,67705821,-,[147475]
chr5,67772160,67772179,-,[147492]
chr5,67802381,67802400,-,[147504]
chr5,67836699,67836713,-,[147529]
chr5,67866506,67866525,-,[147545]
chr5,67875391,67875407,-,[147548]
chr5,67882288,67882304,-,[147550]
chr5,67904644,67904678,-,[147554]
chr5,67972698,67972717,-,[147570]
chr5,67990692,67990706,-,[147573]
chr5,68007157,68007172,-,[147576]
chr5,68042398,68042413,-,[147590]
chr5,68128529,68128548,-,[147600]
chr5,68173073,68173088,-,[147603]
chr5,68654585,68654603,-,[147615]
chr5,68718049,68718075,-,[147618]
chr5,69075357,69075371,-,[147628]
chr5,69527068,69527087,-,[147642]
chr5,69556529,69556563,-,[147644]
chr5,69585478,69585494,-,[147652]
chr5,69585591,69585609,-,[147652]
chr5,71095370,71095385,-,[147665]
chr5,71170531,71170546,-,[147672]
chr5,71262438,71262474,-,[147673]
chr5,71262845,71262859,-,[147674]
chr5,71502291,71502305,-,[147679]
chr5,71502333,71502357,-,[147679]
chr5,71593940,71593954,-,[147682]
chr5,71594083,71594101,-,[147682]
chr5,71965754,71965769,-,[147697]
chr5,72123067,72123081,-,[147710]
chr5,72166031,72166050,-,[147724]
chr5,72195177,72195202,-,[147740]
chr5,72195509,72195560,-,[147741]
chr5,72195727,72195751,-,[147741]
chr5,72211201,72211232,-,[147751]
chr5,72243796,72243812,-,[147766]
chr5,72255212,72255226,-,[147772]
chr5,72350365,72350379,-,[147794]
chr5,72496982,72496997,-,[147802]
chr5,72532882,72532896,-,[147811]
chr5,72636705,72636725,-,[147844]
chr5,72656539,72656554,-,[147852]
chr5,72656876,72656904,-,[147853]
chr5,72656907,72656926,-,[147853]
chr5,72723690,72723709,-,[147873]
chr5,72731649,72731669,-,[147876]
chr5,72750155,72750169,-,[147889]
chr5,72802806,72802830,-,[147917]
chr5,72807648,72807662,-,[147919]
chr5,72810533,72810559,-,[147921]
chr5,72813086,72813100,-,[147925]
chr5,72814530,72814548,-,[147927]
chr5,72814694,72814712,-,[147927]
chr5,72815465,72815481,-,[147928]
chr5,72827002,72827016,-,[147941]
chr5,72827166,72827182,-,[147941]
chr5,72831079,72831103,-,[147947]
chr5,72832241,72832277,-,[147949]
chr5,72881697,72881723,-,[147997]
chr5,72903028,72903047,-,[148006]
chr5,72939677,72939702,-,[148025]
chr5,72941269,72941288,-,[148027]
chr5,72956581,72956596,-,[148030]
chr5,72966596,72966616,-,[148033]
chr5,72966662,72966684,-,[148033]
chr5,73047965,73047981,-,[148056]
chr5,73070596,73070610,-,[148060]
chr5,73136459,73136483,-,[148074]
chr5,73226312,73226331,-,[148138]
chr5,73237967,73237997,-,[148149]
chr5,73248442,73248458,-,[148157]
chr5,73257289,73257305,-,[148167]
chr5,73257404,73257418,-,[148167]
chr5,73280578,73280603,-,[148176]
chr5,73293718,73293732,-,[148185]
chr5,73293774,73293806,-,[148185]
chr5,73306989,73307005,-,[148188]
chr5,73307564,73307583,-,[148189]
chr5,73325536,73325560,-,[148196]
chr5,73369128,73369152,-,[148208]
chr5,73373903,73373917,-,[148210]
chr5,73382878,73382893,-,[148213]
chr5,73383625,73383649,-,[148215]
chr5,73391609,73391625,-,[148218]
chr5,73391632,73391646,-,[148218]
chr5,73404420,73404439,-,[148225]
chr5,73442263,73442282,-,[148232]
chr5,73503556,73503575,-,[148238]
chr5,73539348,73539370,-,[148245]
chr5,73540595,73540609,-,[148247]
chr5,73544537,73544557,-,[148249]
chr5,73557104,73557118,-,[148253]
chr5,73614724,73614744,-,[148262]
chr5,73637906,73637925,-,[148274]
chr5,73641638,73641652,-,[148275]
chr5,73716935,73716957,-,[148297]
chr5,73777453,73777472,-,[148306]
chr5,73891700,73891714,-,[148320]
chr5,73902299,73902326,-,[148322]
chr5,73903090,73903104,-,[148323]
chr5,73938074,73938088,-,[148331]
chr5,74098100,74098114,-,[148377]
chr5,74126216,74126240,-,[148386]
chr5,74134419,74134433,-,[148392]
chr5,74176763,74176779,-,[148412]
chr5,74176866,74176885,-,[148412]
chr5,74185460,74185482,-,[148414]
chr5,74205118,74205137,-,[148425]
chr5,74285515,74285529,-,[148458]
chr5,74387372,74387387,-,[148493]
chr5,74456856,74456870,-,[148515]
chr5,74468001,74468015,-,[148516]
chr5,74470360,74470380,-,[148517]
chr5,74471893,74471917,-,[148519]
chr5,74472008,74472022,-,[148519]
chr5,74472064,74472109,-,[148519]
chr5,74506334,74506348,-,[148523]
chr5,74557945,74557965,-,[148532]
chr5,74591684,74591707,-,[148535]
chr5,74632762,74632806,-,[148547]
chr5,74809603,74809641,-,[148586]
chr5,74952916,74952945,-,[148614]
chr5,74964383,74964397,-,[148622]
chr5,74969665,74969685,-,[148624]
chr5,75004805,75004819,-,[148632]
chr5,75084212,75084239,-,[148675]
chr5,75145633,75145653,-,[148680]
chr5,75174807,75174826,-,[148699]
chr5,75280403,75280422,-,[148726]
chr5,75316231,75316245,-,[148734]
chr5,75334213,75334228,-,[148739]
chr5,75349698,75349714,-,[148743]
chr5,75403931,75403945,-,[148765]
chr5,75446891,75446910,-,[148771]
chr5,75486461,75486476,-,[148795]
chr5,75544705,75544724,-,[148806]
chr5,75577152,75577175,-,[148820]
chr5,75578238,75578274,-,[148821]
chr5,75579360,75579393,-,[148823]
chr5,75607278,75607294,-,[148847]
chr5,75622634,75622650,-,[148849]
chr5,75634740,75634772,-,[148858]
chr5,75640909,75640928,-,[148864]
chr5,75671330,75671345,-,[148876]
chr5,75676575,75676590,-,[148879]
chr5,75684033,75684047,-,[148882]
chr5,75685023,75685038,-,[148883]
chr5,75688050,75688064,-,[148884]
chr5,75742970,75742990,-,[148909]
chr5,75785780,75785811,-,[148929]
chr5,75791304,75791340,-,[148932]
chr5,75791738,75791753,-,[148933]
chr5,75803270,75803306,-,[148939]
chr5,75826386,75826405,-,[148955]
chr5,75835955,75835982,-,[148963]
chr5,75836277,75836292,-,[148964]
chr5,75900886,75900901,-,[148987]
chr5,75911165,75911179,-,[148990]
chr5,75970175,75970190,-,[149013]
chr5,75991260,75991274,-,[149023]
chr5,76004151,76004165,-,[149027]
chr5,76004579,76004601,-,[149028]
chr5,76026345,76026410,-,[149035]
chr5,76028826,76028848,-,[149038]
chr5,76051832,76051846,-,[149047]
chr5,76138769,76138790,-,[149072]
chr5,76158329,76158345,-,[149084]
chr5,76177967,76177983,-,[149092]
chr5,76179521,76179537,-,[149094]
chr5,76182637,76182656,-,[149095]
chr5,76227014,76227037,-,[149110]
chr5,76249205,76249219,-,[149116]
chr5,76251030,76251044,-,[149118]
chr5,76336366,76336380,-,[149142]
chr5,76361113,76361152,-,[149146]
chr5,76417365,76417379,-,[149156]
chr5,76430001,76430027,-,[149158]
chr5,76487392,76487410,-,[149173]
chr5,76523586,76523615,-,[149179]
chr5,76525294,76525310,-,[149182]
chr5,76565619,76565639,-,[149193]
chr5,76635994,76636009,-,[149202]
chr5,76636038,76636067,-,[149202]
chr5,76671002,76671017,-,[149213]
chr5,76686345,76686359,-,[149218]
chr5,76769702,76769717,-,[149236]
chr5,76832985,76833000,-,[149255]
chr5,76911643,76911659,-,[149284]
chr5,76964724,76964740,-,[149297]
chr5,76971399,76971414,-,[149298]
chr5,76984099,76984114,-,[149303]
chr5,77038586,77038605,-,[149314]
chr5,77141890,77141906,-,[149371]
chr5,77249703,77249749,-,[149429]
chr5,77252733,77252752,-,[149433]
chr5,77273447,77273470,-,[149443]
chr5,77290684,77290719,-,[149450]
chr5,77346641,77346669,-,[149459]
chr5,77352511,77352525,-,[149463]
chr5,77358218,77358234,-,[149470]
chr5,77358401,77358417,-,[149471]
chr5,77368483,77368497,-,[149480]
chr5,77370155,77370174,-,[149481]
chr5,77393477,77393491,-,[149493]
chr5,77418730,77418745,-,[149502]
chr5,77428378,77428392,-,[149506]
chr5,77443725,77443741,-,[149514]
chr5,77477641,77477674,-,[149529]
chr5,77712694,77712714,-,[149554]
chr5,77784447,77784473,-,[149558]
chr5,77807823,77807838,-,[149561]
chr5,78750779,78750793,-,[149572]
chr5,78750798,78750812,-,[149572]
chr5,79225168,79225202,-,[149577]
chr5,79907613,79907632,-,[149584]
chr5,80662628,80662648,-,[149596]
chr5,80763482,80763498,-,[149601]
chr5,80942334,80942348,-,[149617]
chr5,81015481,81015525,-,[149623]
chr5,81020038,81020066,-,[149625]
chr5,81044170,81044189,-,[149638]
chr5,81044526,81044540,-,[149639]
chr5,81073965,81073981,-,[149649]
chr5,81077110,81077125,-,[149651]
chr5,81078073,81078092,-,[149652]
chr5,81119064,81119086,-,[149659]
chr5,81156880,81156894,-,[149663]
chr5,81225580,81225595,-,[149667]
chr5,81279264,81279278,-,[149669]
chr5,81323652,81323672,-,[149672]
chr5,81344439,81344455,-,[149673]
chr5,81345876,81345896,-,[149675]
chr5,81561934,81561950,-,[149688]
chr5,81562088,81562102,-,[149688]
chr5,81638544,81638559,-,[149695]
chr5,81788182,81788197,-,[149700]
chr5,81788216,81788235,-,[149700]
chr5,82002738,82002754,-,[149702]
chr5,82125982,82125998,-,[149704]
chr5,82286084,82286098,-,[149705]
chr5,82966385,82966404,-,[149709]
chr5,84483791,84483807,-,[149724]
chr5,85780942,85780956,-,[149738]
chr5,85937218,85937237,-,[149746]
chr5,85992384,85992398,-,[149748]
chr5,86071472,86071487,-,[149763]
chr5,86072966,86072998,-,[149767]
chr5,86073731,86073745,-,[149768]
chr5,86075965,86075985,-,[149769]
chr5,86076051,86076081,-,[149769]
chr5,86191628,86191647,-,[149796]
chr5,86192042,86192061,-,[149797]
chr5,86192091,86192110,-,[149797]
chr5,86410911,86410927,-,[149806]
chr5,86419792,86419806,-,[149807]
chr5,86428266,86428280,-,[149808]
chr5,86783312,86783332,-,[149826]
chr5,86922601,86922625,-,[149844]
chr5,87940892,87940912,-,[149863]
chr5,88364982,88365001,-,[149866]
chr5,88399972,88399994,-,[149871]
chr5,88427172,88427191,-,[149873]
chr5,88518725,88518740,-,[149887]
chr5,88519399,88519413,-,[149889]
chr5,88530817,88530832,-,[149893]
chr5,88574961,88574980,-,[149918]
chr5,88683445,88683473,-,[149949]
chr5,88689627,88689663,-,[149951]
chr5,88698650,88698664,-,[149953]
chr5,88698692,88698711,-,[149953]
chr5,88720095,88720111,-,[149958]
chr5,88728024,88728043,-,[149968]
chr5,88734900,88734914,-,[149969]
chr5,88735550,88735572,-,[149970]
chr5,88735703,88735748,-,[149970]
chr5,88771987,88772015,-,[149981]
chr5,88773145,88773162,-,[149983]
chr5,88775805,88775819,-,[149985]
chr5,88784812,88784835,-,[149986]
chr5,88790438,88790454,-,[149988]
chr5,88894018,88894034,-,[150012]
chr5,88965216,88965256,-,[150038]
chr5,88972578,88972594,-,[150041]
chr5,88989376,88989420,-,[150052]
chr5,89033377,89033391,-,[150058]
chr5,89036040,89036054,-,[150059]
chr5,89051935,89051950,-,[150068]
chr5,89070848,89070869,-,[150072]
chr5,89143250,89143265,-,[150088]
chr5,89143392,89143412,-,[150088]
chr5,89226203,89226218,-,[150108]
chr5,89233112,89233128,-,[150111]
chr5,89233156,89233178,-,[150111]
chr5,89280562,89280577,-,[150122]
chr5,89282668,89282692,-,[150123]
chr5,89444450,89444464,-,[150128]
chr5,89678025,89678047,-,[150137]
chr5,89680234,89680277,-,[150139]
chr5,89784142,89784161,-,[150148]
chr5,89819745,89819759,-,[150153]
chr5,89819783,89819803,-,[150153]
chr5,89852912,89852926,-,[150163]
chr5,89883936,89883952,-,[150177]
chr5,89981650,89981674,-,[150191]
chr5,90000896,90000920,-,[150193]
chr5,90000939,90000955,-,[150193]
chr5,90150334,90150356,-,[150210]
chr5,90203301,90203317,-,[150215]
chr5,90326995,90327019,-,[150240]
chr5,90364080,90364105,-,[150255]
chr5,90365713,90365728,-,[150258]
chr5,90365853,90365868,-,[150259]
chr5,90394034,90394053,-,[150267]
chr5,90395835,90395869,-,[150269]
chr5,90617979,90618003,-,[150317]
chr5,90643806,90643828,-,[150330]
chr5,90660724,90660743,-,[150342]
chr5,90664644,90664658,-,[150347]
chr5,90664769,90664785,-,[150347]
chr5,90700250,90700264,-,[150360]
chr5,90706672,90706688,-,[150361]
chr5,90721182,90721197,-,[150366]
chr5,90760993,90761008,-,[150380]
chr5,90771520,90771557,-,[150384]
chr5,90772341,90772370,-,[150386]
chr5,90775804,90775826,-,[150388]
chr5,90778488,90778502,-,[150391]
chr5,90778916,90778932,-,[150392]
chr5,90855779,90855793,-,[150411]
chr5,90855923,90855937,-,[150412]
chr5,90897391,90897409,-,[150436]
chr5,90897422,90897441,-,[150436]
chr5,90897548,90897563,-,[150437]
chr5,90900927,90900942,-,[150442]
chr5,90960952,90960967,-,[150464]
chr5,90962330,90962352,-,[150466]
chr5,90962447,90962476,-,[150466]
chr5,91171727,91171743,-,[150512]
chr5,91258329,91258345,-,[150521]
chr5,91289729,91289743,-,[150529]
chr5,91400772,91400794,-,[150553]
chr5,91405814,91405832,-,[150558]
chr5,91435295,91435310,-,[150560]
chr5,91435779,91435813,-,[150561]
chr5,91465165,91465179,-,[150564]
chr5,91536467,91536501,-,[150576]
chr5,91564317,91564331,-,[150581]
chr5,91566749,91566763,-,[150583]
chr5,91649058,91649077,-,[150619]
chr5,91725963,91725979,-,[150636]
chr5,91727632,91727651,-,[150637]
chr5,91757064,91757083,-,[150644]
chr5,91766870,91766885,-,[150646]
chr5,91957215,91957230,-,[150684]
chr5,91961663,91961679,-,[150688]
chr5,91976978,91976993,-,[150696]
chr5,91990636,91990650,-,[150704]
chr5,91993260,91993287,-,[150706]
chr5,91993288,91993311,-,[150706]
chr5,92028774,92028788,-,[150709]
chr5,92094037,92094056,-,[150732]
chr5,92098314,92098340,-,[150735]
chr5,92107209,92107229,-,[150742]
chr5,92109134,92109148,-,[150745]
chr5,92109810,92109824,-,[150746]
chr5,92138674,92138694,-,[150762]
chr5,92183553,92183575,-,[150772]
chr5,92184234,92184250,-,[150773]
chr5,92189198,92189217,-,[150775]
chr5,92189944,92189960,-,[150776]
chr5,92223814,92223828,-,[150795]
chr5,92295487,92295501,-,[150832]
chr5,92328490,92328505,-,[150850]
chr5,92358314,92358329,-,[150864]
chr5,92369904,92369949,-,[150871]
chr5,92384903,92384924,-,[150884]
chr5,92386388,92386404,-,[150886]
chr5,92426403,92426421,-,[150898]
chr5,92435565,92435581,-,[150901]
chr5,92463286,92463301,-,[150907]
chr5,92474145,92474190,-,[150918]
chr5,92496122,92496138,-,[150930]
chr5,92509126,92509142,-,[150944]
chr5,92522185,92522201,-,[150946]
chr5,92523950,92523983,-,[150947]
chr5,92528849,92528865,-,[150949]
chr5,92559368,92559382,-,[150955]
chr5,92564082,92564114,-,[150957]
chr5,92628848,92628863,-,[150972]
chr5,92679523,92679537,-,[150984]
chr5,92690838,92690854,-,[150994]
chr5,92842433,92842470,-,[151020]
chr5,93032012,93032026,-,[151094]
chr5,93051153,93051177,-,[151105]
chr5,93051182,93051202,-,[151105]
chr5,93070675,93070689,-,[151109]
chr5,93105232,93105247,-,[151129]
chr5,93108777,93108796,-,[151133]
chr5,93108964,93108979,-,[151133]
chr5,93109480,93109494,-,[151134]
chr5,93115615,93115641,-,[151138]
chr5,93120511,93120529,-,[151144]
chr5,93127572,93127604,-,[151151]
chr5,93133447,93133461,-,[151158]
chr5,93137435,93137454,-,[151166]
chr5,93145820,93145834,-,[151169]
chr5,93160663,93160677,-,[151183]
chr5,93162789,93162805,-,[151184]
chr5,93180340,93180359,-,[151193]
chr5,93196855,93196871,-,[151202]
chr5,93222511,93222525,-,[151214]
chr5,93226112,93226127,-,[151215]
chr5,93239696,93239711,-,[151220]
chr5,93263887,93263905,-,[151233]
chr5,93268903,93268917,-,[151240]
chr5,93362402,93362416,-,[151244]
chr5,95924737,95924755,-,[151267]
chr5,96029787,96029806,-,[151289]
chr5,96029824,96029840,-,[151289]
chr5,96065537,96065552,-,[151294]
chr5,96171926,96171940,-,[151333]
chr5,96197599,96197614,-,[151340]
chr5,96199038,96199057,-,[151341]
chr5,96201718,96201742,-,[151343]
chr5,96219541,96219564,-,[151354]
chr5,96223226,96223245,-,[151360]
chr5,96282288,96282303,-,[151372]
chr5,96313440,96313454,-,[151373]
chr5,96420948,96420983,-,[151383]
chr5,96450627,96450646,-,[151385]
chr5,96574883,96574897,-,[151393]
chr5,96747753,96747775,-,[151407]
