chr,TnG_start,TnG_end,peaks
chr6,140920195,140920213,[195393]
chr6,140957289,140957307,[195398]
chr6,141041517,141041535,[195403]
chr6,141268122,141268140,[195459]
chr6,142192190,142192208,[195513]
chr6,142561243,142561262,[195599]
chr6,142659298,142659316,[195630]
chr6,142867470,142867488,[195717]
chr6,142885645,142885663,[195729]
chr6,142942121,142942139,[195755]
chr6,142988860,142988878,[195788]
chr6,142998807,142998825,[195798]
chr6,143159186,143159205,[195882]
chr6,143199050,143199069,[195913]
chr6,143861128,143861147,[196060]
chr6,143957204,143957223,[196080]
chr6,143964083,143964101,[196083]
chr6,144021757,144021776,[196099]
chr6,144057506,144057524,[196112]
chr6,144580453,144580471,[196252]
chr6,144674767,144674785,[196275]
chr6,144707366,144707384,[196292]
chr6,144879922,144879940,[196356]
chr6,145054695,145054713,[196424]
chr6,145089851,145089870,[196439]
chr6,145291487,145291505,[196543]
chr6,145396861,145396880,[196587]
chr6,145433074,145433092,[196603]
chr6,145516487,145516506,[196636]
chr6,145579086,145579104,[196661]
chr6,145581515,145581533,[196662]
chr6,145792655,145792673,[196739]
chr6,145846061,145846079,[196764]
chr6,145893314,145893333,[196795]
chr6,146412337,146412355,[196973]
chr6,146479061,146479079,[197017]
chr6,146479156,146479174,[197017]
chr6,146740042,146740060,[197127]
chr6,146744261,146744279,[197128]
chr6,146770989,146771007,[197149]
chr6,147476284,147476303,[197373]
chr6,147919452,147919471,[197498]
chr6,148165431,148165449,[197526]
chr6,148180944,148180962,[197531]
chr6,148226931,148226949,[197544]
chr6,148289495,148289514,[197577]
chr6,148293199,148293218,[197580]
chr6,148362364,148362383,[197609]
chr6,149193710,149193729,[197843]
chr6,149244356,149244374,[197857]
chr6,149316138,149316157,[197881]
chr6,149396447,149396465,[197913]
chr7,3122356,3122374,[197934]
chr7,3295998,3296016,[197978]
chr7,3390183,3390201,[198009]
chr7,3407226,3407244,[198016]
chr7,3449035,3449053,[198043]
chr7,3954603,3954621,[198146]
chr7,4121820,4121838,[198190]
chr7,4150454,4150472,[198206]
chr7,4791726,4791745,[198432]
chr7,4865331,4865349,[198459]
chr7,6161586,6161605,[198617]
chr7,6730550,6730568,[198692]
chr7,12422249,12422267,[198740]
chr7,12987753,12987771,[198810]
chr7,14541459,14541477,[198881]
chr7,15922289,15922307,[198892]
chr7,16063729,16063747,[198989]
chr7,16071132,16071150,[198990]
chr7,16228218,16228236,[199061]
chr7,16228320,16228338,[199061]
chr7,16314291,16314309,[199121]
chr7,16332381,16332399,[199127]
chr7,16406112,16406130,[199171]
chr7,16493642,16493660,[199206]
chr7,16507454,16507472,[199209]
chr7,16907945,16907963,[199393]
chr7,16988618,16988637,[199430]
chr7,18821631,18821649,[199520]
chr7,19156038,19156056,[199663]
chr7,19198157,19198175,[199686]
chr7,19338220,19338239,[199783]
chr7,19338837,19338856,[199784]
chr7,19501342,19501360,[199860]
chr7,19514404,19514422,[199870]
chr7,19546735,19546754,[199891]
chr7,19859862,19859880,[200072]
chr7,19868298,19868316,[200079]
chr7,24314982,24315000,[200182]
chr7,24519335,24519353,[200313]
chr7,24624024,24624043,[200366]
chr7,25030219,25030237,[200517]
chr7,25107284,25107303,[200550]
chr7,25130697,25130715,[200564]
chr7,25198000,25198019,[200587]
chr7,25680793,25680811,[200786]
chr7,25774927,25774945,[200845]
chr7,26169246,26169264,[200903]
chr7,27167082,27167100,[200945]
chr7,27302219,27302238,[200997]
chr7,27378481,27378499,[201037]
chr7,27581139,27581157,[201121]
chr7,27801240,27801259,[201166]
chr7,27933622,27933640,[201189]
chr7,28112885,28112903,[201212]
chr7,28208635,28208653,[201238]
chr7,28209041,28209059,[201239]
chr7,28361879,28361897,[201287]
chr7,28430735,28430753,[201326]
chr7,28666432,28666450,[201420]
chr7,28803119,28803137,[201485]
chr7,28823799,28823817,[201505]
chr7,28825051,28825069,[201507]
chr7,28945025,28945043,[201564]
chr7,29008309,29008327,[201604]
chr7,29335514,29335532,[201753]
chr7,29407997,29408015,[201774]
chr7,30418108,30418126,[202019]
chr7,30685330,30685348,[202130]
chr7,30747557,30747575,[202152]
chr7,30825411,30825429,[202188]
chr7,30842995,30843014,[202203]
chr7,30887696,30887714,[202231]
chr7,30920685,30920703,[202257]
chr7,30940496,30940514,[202264]
chr7,31155567,31155586,[202398]
chr7,31168918,31168937,[202412]
chr7,34439158,34439177,[202566]
chr7,34633025,34633043,[202589]
chr7,35066916,35066935,[202745]
chr7,35134974,35134992,[202782]
chr7,35137851,35137869,[202783]
chr7,35221268,35221286,[202824]
chr7,35308415,35308433,[202852]
chr7,35308443,35308461,[202852]
chr7,35374558,35374576,[202867]
chr7,35416769,35416787,[202883]
chr7,35702918,35702936,[202963]
chr7,35742436,35742454,[202977]
chr7,36126097,36126115,[203066]
chr7,36152057,36152075,[203073]
chr7,36201771,36201789,[203082]
chr7,36221169,36221187,[203084]
chr7,37378320,37378338,[203175]
chr7,37387029,37387047,[203178]
chr7,37421861,37421879,[203181]
chr7,37469534,37469552,[203196]
chr7,37498995,37499014,[203205]
chr7,37499166,37499184,[203205]
chr7,38167345,38167364,[203362]
chr7,38207593,38207611,[203364]
chr7,38208183,38208202,[203365]
chr7,38208790,38208809,[203366]
chr7,38267093,38267112,[203387]
chr7,39864828,39864846,[203456]
chr7,39882246,39882264,[203460]
chr7,42493568,42493586,[203560]
chr7,43465654,43465672,[203669]
chr7,43594019,43594038,[203733]
chr7,43621129,43621147,[203741]
chr7,43626212,43626230,[203745]
chr7,43877048,43877067,[203825]
chr7,43939750,43939768,[203847]
chr7,44445160,44445178,[203983]
chr7,44572045,44572063,[204048]
chr7,44647348,44647366,[204079]
chr7,44892534,44892552,[204163]
chr7,44974474,44974492,[204193]
chr7,45107855,45107873,[204257]
chr7,45309529,45309548,[204343]
chr7,45842904,45842922,[204585]
chr7,45907987,45908006,[204619]
chr7,46586469,46586487,[204820]
chr7,46724465,46724483,[204867]
chr7,46816327,46816345,[204891]
chr7,47111830,47111848,[205028]
chr7,47272064,47272082,[205075]
chr7,47770744,47770763,[205110]
chr7,48757727,48757745,[205136]
chr7,48909075,48909093,[205200]
chr7,48988570,48988588,[205243]
chr7,49137691,49137709,[205317]
chr7,49190844,49190862,[205335]
chr7,49273097,49273115,[205388]
chr7,49297837,49297855,[205397]
chr7,49368334,49368352,[205442]
chr7,49485482,49485501,[205516]
chr7,49605164,49605182,[205574]
chr7,49731883,49731902,[205601]
chr7,49765270,49765288,[205616]
chr7,50899810,50899829,[205701]
chr7,51665673,51665692,[205720]
chr7,52551367,52551385,[205787]
chr7,55794709,55794728,[205854]
chr7,55918551,55918569,[205893]
chr7,55967581,55967599,[205916]
chr7,56132388,56132407,[205948]
chr7,57377661,57377679,[205997]
chr7,58473460,58473479,[206084]
chr7,58501216,58501234,[206095]
chr7,58543225,58543243,[206098]
chr7,58720297,58720315,[206177]
chr7,58746953,58746971,[206198]
chr7,58762573,58762592,[206211]
chr7,58836944,58836962,[206234]
chr7,58859370,58859388,[206244]
chr7,59293400,59293418,[206274]
chr7,63425051,63425069,[206372]
chr7,63685008,63685027,[206396]
chr7,63903445,63903464,[206454]
chr7,63905902,63905920,[206459]
chr7,64232181,64232200,[206647]
chr7,64404719,64404737,[206705]
chr7,64840603,64840621,[206763]
chr7,65061223,65061242,[206827]
chr7,65334896,65334914,[206867]
chr7,65371670,65371688,[206880]
chr7,65456163,65456181,[206908]
chr7,65610259,65610277,[206928]
chr7,65650905,65650923,[206936]
chr7,65780117,65780135,[206970]
chr7,65911133,65911151,[206998]
chr7,66044750,66044768,[207019]
chr7,66146773,66146791,[207078]
chr7,66179912,66179931,[207100]
chr7,66323505,66323523,[207187]
chr7,66356339,66356357,[207204]
chr7,66612605,66612623,[207276]
chr7,66960418,66960437,[207373]
chr7,66982601,66982619,[207392]
chr7,67047900,67047918,[207408]
chr7,67244585,67244604,[207463]
chr7,67313478,67313496,[207477]
chr7,67344127,67344145,[207484]
chr7,67344639,67344657,[207485]
chr7,67458087,67458105,[207551]
chr7,67499004,67499022,[207580]
chr7,67843959,67843977,[207701]
chr7,67864691,67864709,[207710]
chr7,67986106,67986124,[207746]
chr7,68245954,68245973,[207878]
chr7,68306309,68306327,[207922]
chr7,68332899,68332917,[207935]
chr7,68376559,68376577,[207949]
chr7,68667751,68667770,[207989]
chr7,69847003,69847021,[208085]
chr7,70064139,70064158,[208103]
chr7,70332679,70332697,[208148]
chr7,71587836,71587854,[208268]
chr7,72202967,72202985,[208338]
chr7,72339491,72339509,[208398]
chr7,73371921,73371939,[208455]
chr7,73387947,73387965,[208464]
chr7,73434604,73434622,[208486]
chr7,73680223,73680242,[208609]
chr7,73749589,73749607,[208623]
chr7,73941624,73941642,[208652]
chr7,74199509,74199527,[208684]
chr7,74522452,74522470,[208786]
chr7,74664079,74664097,[208839]
chr7,74838268,74838287,[208878]
chr7,75220933,75220952,[208951]
chr7,75320142,75320160,[208972]
chr7,75399340,75399358,[209002]
chr7,75420360,75420378,[209012]
chr7,75463753,75463771,[209027]
chr7,75523427,75523445,[209076]
chr7,75560067,75560085,[209092]
chr7,75586825,75586843,[209112]
chr7,75587866,75587884,[209114]
chr7,75589389,75589408,[209115]
chr7,75638825,75638843,[209148]
chr7,75667337,75667355,[209171]
chr7,76154091,76154109,[209378]
chr7,76177030,76177049,[209382]
chr7,76237705,76237723,[209401]
chr7,76408113,76408131,[209419]
chr7,76462896,76462914,[209433]
chr7,76526432,76526451,[209444]
chr7,76661060,76661078,[209447]
chr7,77096863,77096882,[209468]
chr7,78763073,78763091,[209596]
chr7,78903369,78903387,[209642]
chr7,80057179,80057198,[210052]
chr7,80109308,80109326,[210096]
chr7,80192666,80192684,[210156]
chr7,80205690,80205708,[210173]
chr7,80441023,80441042,[210291]
chr7,80652584,80652602,[210380]
chr7,80775255,80775273,[210436]
chr7,80833271,80833289,[210457]
chr7,81129711,81129730,[210572]
chr7,81472963,81472981,[210679]
chr7,82056761,82056779,[210839]
chr7,82192616,82192635,[210864]
chr7,82222045,82222063,[210872]
chr7,82287396,82287414,[210906]
chr7,82429602,82429620,[210940]
chr7,82559750,82559768,[210956]
chr7,82567853,82567871,[210958]
chr7,82686563,82686581,[210985]
chr7,82902495,82902514,[211082]
chr7,83431455,83431473,[211204]
chr7,83688014,83688032,[211298]
chr7,83859053,83859083,[211371]
chr7,83981189,83981207,[211401]
chr7,84151383,84151402,[211459]
chr7,84187155,84187174,[211477]
chr7,84197584,84197602,[211486]
chr7,84211409,84211427,[211493]
chr7,84254852,84254870,[211510]
chr7,84335908,84335926,[211533]
chr7,84361168,84361186,[211548]
chr7,84397610,84397629,[211560]
chr7,88054547,88054565,[211730]
chr7,88200113,88200131,[211753]
chr7,88315061,88315079,[211824]
chr7,88321251,88321269,[211832]
chr7,88323750,88323768,[211834]
chr7,88387632,88387650,[211848]
chr7,88545072,88545090,[211886]
chr7,89162948,89162967,[211941]
chr7,89230700,89230718,[211969]
chr7,89240046,89240064,[211976]
chr7,89297260,89297278,[211999]
chr7,89381291,89381310,[212033]
chr7,89390807,89390825,[212038]
chr7,89489951,89489969,[212082]
chr7,89490012,89490030,[212082]
chr7,89628156,89628174,[212111]
chr7,89632425,89632444,[212112]
chr7,89636104,89636122,[212116]
chr7,89977864,89977882,[212191]
chr7,90003726,90003745,[212203]
chr7,90162852,90162870,[212306]
chr7,90457858,90457876,[212397]
chr7,92103150,92103168,[212489]
chr7,92322366,92322384,[212543]
chr7,92428380,92428398,[212561]
chr7,92675982,92676001,[212638]
chr7,92881136,92881155,[212704]
chr7,92884540,92884559,[212707]
chr7,95928274,95928292,[212820]
chr7,96438591,96438609,[212907]
chr7,96455627,96455646,[212916]
chr7,96729889,96729907,[213024]
chr7,96754484,96754502,[213041]
chr7,96883106,96883124,[213114]
chr7,97190762,97190780,[213225]
chr7,97388057,97388076,[213297]
chr7,97588614,97588632,[213362]
chr7,97777391,97777409,[213433]
chr7,98120797,98120815,[213516]
chr7,98489018,98489036,[213656]
chr7,98572662,98572681,[213711]
chr7,98809826,98809844,[213809]
chr7,98869322,98869340,[213850]
chr7,99024139,99024157,[213928]
chr7,99044517,99044535,[213940]
chr7,99113536,99113554,[213981]
chr7,99312950,99312968,[214085]
chr7,99407459,99407477,[214124]
chr7,99674488,99674506,[214233]
chr7,99889686,99889704,[214318]
chr7,99999726,99999745,[214366]
chr7,100473477,100473496,[214494]
chr7,100845579,100845597,[214617]
chr7,100868757,100868775,[214638]
chr7,100875743,100875761,[214641]
chr7,101041871,101041890,[214717]
chr7,101069539,101069558,[214740]
chr7,101094874,101094892,[214761]
chr7,101333673,101333691,[214841]
chr7,101333745,101333763,[214841]
chr7,101465439,101465457,[214926]
chr7,101600572,101600590,[215006]
chr7,101634497,101634515,[215020]
chr7,101634665,101634683,[215020]
chr7,101650833,101650851,[215027]
chr7,101680114,101680132,[215038]
chr7,101683027,101683045,[215040]
chr7,101896322,101896341,[215093]
chr7,102193954,102193972,[215189]
chr7,102245241,102245260,[215215]
chr7,102322779,102322797,[215255]
chr7,102384086,102384105,[215272]
chr7,102575710,102575728,[215328]
chr7,102576118,102576136,[215329]
chr7,102705359,102705377,[215357]
chr7,103809133,103809151,[215399]
chr7,104022021,104022039,[215445]
chr7,105395318,105395336,[215623]
chr7,105399270,105399288,[215626]
chr7,105409967,105409985,[215631]
chr7,105486257,105486275,[215649]
chr7,105621284,105621302,[215699]
chr7,106494069,106494087,[215804]
chr7,106589224,106589242,[215844]
chr7,107094411,107094429,[215928]
chr7,107392897,107392915,[215948]
chr7,107495741,107495760,[215951]
chr7,109200952,109200971,[216176]
chr7,109265453,109265471,[216205]
chr7,109295761,109295780,[216221]
chr7,109474564,109474582,[216272]
chr7,109524885,109524903,[216293]
chr7,109585680,109585698,[216324]
chr7,109630097,109630115,[216344]
chr7,109794855,109794874,[216406]
chr7,109965929,109965947,[216452]
chr7,110385797,110385816,[216638]
chr7,110386525,110386543,[216639]
chr7,110556434,110556452,[216667]
chr7,110590189,110590207,[216676]
chr7,110689705,110689723,[216726]
chr7,110816176,110816194,[216793]
chr7,110916093,110916111,[216841]
chr7,110941531,110941550,[216853]
chr7,111070668,111070686,[216914]
chr7,111156148,111156166,[216943]
chr7,111162781,111162800,[216950]
chr7,111654671,111654689,[217073]
chr7,111716441,111716459,[217096]
chr7,112045903,112045921,[217168]
chr7,112180222,112180240,[217215]
chr7,112790605,112790623,[217446]
chr7,112915881,112915899,[217483]
chr7,113210666,113210684,[217579]
chr7,113239984,113240002,[217593]
chr7,113268618,113268637,[217613]
chr7,113281552,113281570,[217618]
chr7,113653392,113653410,[217721]
chr7,113962217,113962235,[217811]
chr7,114199031,114199049,[217943]
chr7,114421099,114421117,[218017]
chr7,114479926,114479945,[218040]
chr7,114496593,114496612,[218048]
chr7,114753815,114753833,[218112]
chr7,114831477,114831495,[218129]
chr7,114925625,114925643,[218156]
chr7,115085952,115085970,[218196]
chr7,115173158,115173176,[218223]
chr7,115195320,115195339,[218231]
chr7,115622086,115622104,[218400]
chr7,115673127,115673145,[218413]
chr7,115724490,115724508,[218422]
chr7,115951898,115951916,[218455]
chr7,116113883,116113901,[218495]
chr7,116189976,116189994,[218523]
chr7,116274069,116274088,[218572]
chr7,116808645,116808664,[218715]
chr7,116888384,116888402,[218718]
chr7,116918459,116918477,[218724]
chr7,117087403,117087421,[218739]
chr7,117486675,117486693,[218850]
chr7,117512390,117512408,[218867]
chr7,117541074,117541092,[218883]
chr7,117587243,117587261,[218911]
chr7,117616366,117616384,[218928]
chr7,117630872,117630890,[218935]
chr7,117740243,117740262,[218959]
chr7,118056458,118056476,[218996]
chr7,118079253,118079272,[218999]
chr7,118154290,118154309,[219027]
chr7,118297763,118297781,[219084]
chr7,118305078,118305097,[219089]
chr7,118392426,118392444,[219107]
chr7,118499514,118499532,[219152]
chr7,118800325,118800343,[219249]
chr7,120861052,120861070,[219645]
chr7,120869983,120870001,[219654]
chr7,120918631,120918649,[219679]
chr7,121002570,121002588,[219705]
chr7,121043631,121043649,[219723]
chr7,121055901,121055920,[219732]
chr7,121059927,121059945,[219735]
chr7,121080790,121080808,[219748]
chr7,121159349,121159368,[219764]
chr7,121275355,121275373,[219781]
chr7,121539687,121539705,[219831]
chr7,121641904,121641922,[219850]
chr7,122240890,122240909,[220018]
chr7,122331781,122331800,[220085]
chr7,122331950,122331968,[220085]
chr7,122356761,122356779,[220101]
chr7,122740865,122740883,[220216]
chr7,122866287,122866306,[220240]
chr7,123017762,123017780,[220291]
chr7,123024000,123024018,[220297]
chr7,123084648,123084666,[220318]
chr7,123127418,123127436,[220334]
chr7,123199219,123199238,[220359]
chr7,123201757,123201776,[220364]
chr7,123336616,123336635,[220425]
chr7,123403835,123403853,[220475]
chr7,123503621,123503639,[220499]
chr7,124514251,124514269,[220518]
chr7,124682935,124682953,[220523]
chr7,124711431,124711449,[220530]
chr7,125192055,125192073,[220576]
chr7,125339383,125339401,[220601]
chr7,125450726,125450745,[220623]
chr7,125542094,125542112,[220680]
chr7,125543545,125543564,[220683]
chr7,125689785,125689803,[220778]
chr7,126028299,126028318,[220861]
chr7,126616402,126616420,[221120]
chr7,126636877,126636896,[221135]
chr7,126643489,126643507,[221139]
chr7,126848604,126848622,[221251]
chr7,127020961,127020979,[221319]
chr7,127031677,127031696,[221332]
chr7,127146047,127146066,[221402]
chr7,127181880,127181898,[221418]
chr7,127244087,127244105,[221451]
chr7,127359740,127359758,[221507]
chr7,127519657,127519675,[221546]
chr7,127617028,127617047,[221569]
chr7,127641337,127641355,[221576]
chr7,127820922,127820941,[221635]
chr7,127873233,127873252,[221653]
chr7,128224415,128224433,[221827]
chr7,129142803,129142821,[222047]
chr7,129403866,129403885,[222065]
chr7,129592404,129592422,[222089]
chr7,129604235,129604253,[222092]
chr7,129623099,129623117,[222095]
chr7,129801872,129801890,[222175]
chr7,129924586,129924605,[222210]
chr7,130335677,130335696,[222290]
chr7,130365074,130365092,[222292]
chr7,130510517,130510535,[222326]
chr7,130855891,130855909,[222476]
chr7,130946513,130946532,[222521]
chr7,131036663,131036682,[222551]
chr7,131045725,131045744,[222556]
chr7,131055262,131055281,[222558]
chr7,131193558,131193576,[222572]
chr7,132031160,132031178,[222683]
chr7,132246041,132246059,[222721]
chr7,132495169,132495187,[222864]
chr7,132559498,132559517,[222878]
chr7,132659982,132660000,[222921]
chr7,132672278,132672296,[222925]
