chr,start,end,min_dist_to_HH
chr6,125008720,125008744,228870.0
chr6,125039837,125039856,197758.0
chr6,125071539,125071561,166053.0
chr6,125096061,125096083,141531.0
chr6,125222171,125222193,15421.0
chr6,125222525,125222547,15067.0
chr6,125241547,125241576,3915.0
chr6,125241744,125241766,4112.0
chr6,125241973,125242035,4341.0
chr6,125265030,125265046,27398.0
chr6,125265233,125265249,27601.0
chr6,125339377,125339399,42478.0
chr6,125339502,125339518,42359.0
chr6,125482533,125482555,90398.0
chr6,125749085,125749124,176114.0
chr6,125749366,125749425,176395.0
chr6,126811515,126811535,292847.0
chr6,126811643,126811662,292720.0
chr6,126811738,126811753,292629.0
chr6,126939725,126939739,164643.0
chr6,126939784,126939798,164584.0
chr6,126939830,126939852,164530.0
chr6,126939941,126939957,164425.0
chr6,127240279,127240301,132452.0
chr6,127240342,127240366,132387.0
chr6,127265916,127265950,106803.0
chr6,127306194,127306221,66532.0
chr6,127306277,127306305,66448.0
chr6,127306443,127306463,66290.0
chr6,127401556,127401578,28784.0
chr6,127401691,127401707,28919.0
chr6,127433900,127433924,61128.0
chr6,127433964,127433991,61192.0
chr6,127434023,127434055,61251.0
chr6,127434330,127434349,61558.0
chr6,127434432,127434451,61660.0
chr6,127446775,127446803,74003.0
chr6,127454096,127454110,81324.0
chr6,127473997,127474019,101225.0
chr6,127561849,127561877,73160.0
chr6,127575284,127575300,59737.0
chr6,128760262,128760294,499892.0
chr6,128766763,128766782,493404.0
chr6,128766876,128766902,493284.0
chr6,128796575,128796616,463570.0
chr6,128799047,128799079,461107.0
chr6,128799378,128799392,460794.0
chr6,128799435,128799451,460735.0
chr6,128805087,128805106,455080.0
chr6,128805200,128805226,454960.0
chr6,128807246,128807276,452910.0
chr6,128807302,128807345,452841.0
chr6,128836295,128836309,423877.0
chr6,128836369,128836385,423801.0
chr6,128836393,128836408,423778.0
chr6,128836639,128836659,423527.0
chr6,128937086,128937100,323086.0
chr6,128963194,128963227,296959.0
chr6,129180426,129180464,79722.0
chr6,129186108,129186123,74063.0
chr6,129192936,129192967,67219.0
chr6,129193098,129193135,67051.0
chr6,129210572,129210602,49584.0
chr6,129219464,129219493,40693.0
chr6,129219534,129219581,40605.0
chr6,129219595,129219634,40552.0
chr6,129219658,129219680,40506.0
chr6,129234129,129234154,26032.0
chr6,129234159,129234173,26013.0
chr6,129234549,129234571,25615.0
chr6,129238149,129238171,22015.0
chr6,129238322,129238353,21833.0
chr6,129240116,129240132,20054.0
chr6,129273666,129273685,9939.0
chr6,129273749,129273771,9853.0
chr6,129275896,129275912,7712.0
chr6,129285037,129285056,1395.0
chr6,129304312,129304327,2546.0
chr6,129304494,129304508,2365.0
chr6,129315746,129315768,8855.0
chr6,129423636,129423654,109265.0
chr6,129423699,129423718,109201.0
chr6,131292927,131292973,1759990.0
chr6,131293373,131293396,1760436.0
chr6,131387441,131387456,1854504.0
chr6,131569011,131569026,2036074.0
chr6,131569034,131569049,2036097.0
chr6,131569293,131569325,2036356.0
chr6,131569347,131569367,2036410.0
chr6,131569375,131569399,2036438.0
chr6,131764097,131764134,2231160.0
chr6,131764141,131764168,2231204.0
chr6,132075916,132075932,2542979.0
chr6,132075988,132076024,2543051.0
chr6,132463666,132463716,2434922.0
chr6,133249696,133249839,1648799.0
chr6,134048369,134048384,850254.0
chr6,134343065,134343081,555557.0
chr6,134389567,134389601,509037.0
chr6,134533028,134533050,365588.0
chr6,134555435,134555457,343181.0
chr6,134752855,134752884,145754.0
chr6,134829895,134829914,68724.0
chr6,134872992,134873011,25627.0
chr6,134917132,134917171,18476.0
chr6,134919014,134919030,20358.0
chr6,134920143,134920175,21487.0
chr6,134928895,134928940,30239.0
chr6,134929007,134929023,30351.0
chr6,134932663,134932683,34007.0
chr6,134932794,134932825,34138.0
chr6,134946769,134946800,48113.0
chr6,134946849,134946865,48193.0
chr6,134947040,134947084,48384.0
chr6,134947455,134947474,48799.0
chr6,134947522,134947553,48866.0
chr6,134947685,134947701,49029.0
chr6,135011394,135011423,112738.0
chr6,135168538,135168583,249256.0
chr6,135218429,135218451,199388.0
chr6,135323982,135324008,93831.0
chr6,135364157,135364189,53650.0
chr6,135364614,135364630,53209.0
chr6,135433943,135433957,16086.0
chr6,136463673,136463700,13251.0
chr6,136464007,136464048,13585.0
chr6,136464244,136464263,13822.0
chr6,136477115,136477131,26693.0
chr6,136477227,136477262,26805.0
chr6,136477333,136477347,26911.0
chr6,136491393,136491412,40971.0
chr6,136518492,136518554,68070.0
chr6,136518560,136518591,68138.0
chr6,136519581,136519608,69159.0
chr6,136519668,136519688,69246.0
chr6,136554018,136554032,103596.0
chr6,136722169,136722185,21844.0
chr6,136722191,136722213,21816.0
chr6,136722223,136722239,21790.0
chr6,136722319,136722348,21681.0
chr6,136804385,136804401,24107.0
chr6,136804600,136804614,23894.0
chr6,136804621,136804640,23868.0
chr6,136898975,136899012,48198.0
chr6,137756384,137756399,299691.0
chr6,137756403,137756433,299710.0
chr6,140459667,140459686,54836.0
chr6,140598840,140598854,84299.0
chr6,140615121,140615137,100580.0
chr6,140623118,140623152,108577.0
chr6,140659860,140659894,145319.0
chr6,140659941,140660108,145400.0
chr6,140660165,140660195,145624.0
chr6,140722239,140722258,207698.0
chr6,141582517,141582549,307050.0
chr6,141582561,141582588,307011.0
chr6,141582619,141582654,306945.0
chr6,141630718,141630762,258837.0
chr6,142123248,142123273,233631.0
chr6,142123396,142123415,233779.0
chr6,142346241,142346257,214986.0
chr6,142538713,142538735,22508.0
chr6,142752368,142752411,93052.0
chr6,142757647,142757669,98331.0
chr6,142757868,142757905,98552.0
chr6,142780019,142780035,87435.0
chr6,142876931,142876981,8664.0
chr6,142877209,142877228,8417.0
chr6,142881538,142881564,4081.0
chr6,142915495,142915515,26606.0
chr6,142917427,142917441,24680.0
chr6,142917484,142917506,24615.0
chr6,142918007,142918050,24071.0
chr6,142945676,142945702,3537.0
chr6,142946349,142946371,4210.0
chr6,142956510,142956539,14371.0
chr6,142956552,142956578,14413.0
chr6,142956683,142956699,14544.0
chr6,143099802,143099818,157663.0
chr6,143100346,143100360,158207.0
chr6,143114430,143114452,172291.0
chr6,143115473,143115489,173334.0
chr6,143172301,143172320,230162.0
chr6,143868203,143868217,88987.0
chr6,144572922,144572962,581930.0
chr6,144670409,144670424,679417.0
chr6,144670489,144670515,679497.0
chr6,144670868,144670892,679876.0
chr6,144902147,144902166,911155.0
chr6,144953064,144953127,962072.0
chr6,145101025,145101058,1110033.0
chr6,145101166,145101180,1110174.0
chr6,145101231,145101274,1110239.0
chr6,145101485,145101512,1110493.0
chr6,145133647,145133669,1142655.0
chr6,145179741,145179772,1188749.0
chr6,145187407,145187429,1196415.0
chr6,145242184,145242206,1251192.0
chr6,145242289,145242321,1251297.0
chr6,145307034,145307053,1316042.0
chr6,145341237,145341256,1295183.0
chr6,145360295,145360317,1276122.0
chr6,145360349,145360371,1276068.0
chr6,145360449,145360469,1275970.0
chr6,145417896,145417952,1218487.0
chr6,145417992,145418008,1218431.0
chr6,145418239,145418261,1218178.0
chr6,145454299,145454319,1182120.0
chr6,145981080,145981105,655334.0
chr6,145981320,145981342,655097.0
chr6,145993362,145993397,643042.0
chr6,146081356,146081384,555055.0
chr6,146081537,146081552,554887.0
chr6,146221463,146221485,414954.0
chr6,146410124,146410208,226231.0
chr6,146410330,146410352,226087.0
chr6,146410416,146410436,226003.0
chr6,146481234,146481272,155167.0
chr6,146481306,146481322,155117.0
chr6,146490178,146490194,146245.0
chr6,146498126,146498140,138299.0
chr6,146501545,146501564,134875.0
chr6,146521233,146521247,115192.0
chr6,146521431,146521475,114964.0
chr6,146522062,146522084,114355.0
chr6,146642188,146642213,5731.0
chr6,146642218,146642276,5761.0
chr6,147042524,147042544,406067.0
chr6,147042568,147042622,406111.0
chr6,147091148,147091168,385116.0
chr6,147099749,147099768,376516.0
chr6,147304596,147304615,171669.0
chr6,147304639,147304661,171623.0
chr6,147655638,147655657,179335.0
chr6,148958945,148958961,234749.0
chr6,149141460,149141485,52225.0
chr6,149141639,149141655,52055.0
chr6,149141784,149141810,51900.0
chr6,149188435,149188454,5256.0
chr6,149309708,149309744,115979.0
chr6,149343849,149343875,150120.0
chr6,149366360,149366425,172631.0
chr6,149366460,149366494,172731.0
chr6,149366527,149366546,172798.0
chr6,149366660,149366692,172931.0
chr6,149366746,149366761,173017.0
chr7,3290208,3290222,1394931.0
chr7,3290325,3290344,1394809.0
chr7,3616988,3617014,1068139.0
chr7,3617208,3617222,1067931.0
chr7,3630133,3630154,1054999.0
chr7,3704557,3704581,980572.0
chr7,4082447,4082461,602692.0
chr7,4082671,4082693,602460.0
chr7,4082708,4082736,602417.0
chr7,4082899,4082926,602227.0
chr7,4136725,4136746,548407.0
chr7,4464513,4464531,220622.0
chr7,4653855,4653881,31272.0
chr7,4654133,4654152,31001.0
chr7,4812897,4812911,127726.0
chr7,4915570,4915584,230399.0
chr7,5014605,5014621,329434.0
chr7,5014978,5015000,329807.0
chr7,5062623,5062661,377452.0
chr7,5079916,5079936,394745.0
chr7,5992909,5992928,290539.0
chr7,6610699,6610718,327214.0
chr7,7188363,7188412,904878.0
chr7,8443160,8443175,2159675.0
chr7,8443406,8443420,2159921.0
chr7,8443476,8443494,2159991.0
chr7,10285220,10285234,1540853.0
chr7,12834560,12834579,1008455.0
chr7,12835087,12835101,1008982.0
chr7,12962209,12962246,1136104.0
chr7,12978438,12978472,1152333.0
chr7,12992434,12992448,1166329.0
chr7,14601786,14601805,1320484.0
chr7,15853230,15853244,69045.0
chr7,15853378,15853394,68895.0
chr7,15853494,15853508,68781.0
chr7,15881871,15881961,40328.0
chr7,15882095,15882136,40153.0
chr7,15946379,15946414,24072.0
chr7,16046569,16046591,22892.0
chr7,16048115,16048129,24438.0
chr7,16048159,16048173,24482.0
chr7,16052984,16053017,29307.0
chr7,16053212,16053249,29535.0
chr7,16053343,16053359,29666.0
chr7,16053520,16053546,29843.0
chr7,16098156,16098170,74479.0
chr7,16222324,16222343,39976.0
chr7,16295211,16295225,26909.0
chr7,16296921,16296941,25193.0
chr7,16364335,16364366,41746.0
chr7,16364476,16364514,41598.0
chr7,16364843,16364865,41247.0
chr7,16400731,16400745,5367.0
chr7,16618615,16618640,63954.0
chr7,16873955,16873990,191343.0
chr7,16875069,16875083,192457.0
chr7,18591462,18591476,646081.0
chr7,19006594,19006613,853249.0
chr7,19093670,19093684,766178.0
chr7,19227850,19227884,631978.0
chr7,19281918,19281942,577920.0
chr7,19300914,19300962,558900.0
chr7,19301119,19301133,558729.0
chr7,19319844,19319866,539996.0
chr7,19326258,19326324,533538.0
chr7,19381657,19381715,478147.0
chr7,19508427,19508459,351403.0
chr7,19665298,19665323,194539.0
chr7,19665643,19665659,194203.0
chr7,19797659,19797686,62176.0
chr7,19940365,19940384,80485.0
chr7,19945747,19945781,85867.0
chr7,20560887,20560912,701007.0
chr7,23326298,23326314,1780970.0
chr7,23326327,23326349,1780935.0
chr7,23326539,23326564,1780720.0
chr7,23326628,23326642,1780642.0
chr7,24081948,24081979,1025305.0
chr7,24299459,24299487,807797.0
chr7,24299709,24299760,807524.0
chr7,24299769,24299804,807480.0
chr7,24369302,24369317,737967.0
chr7,24369921,24369943,737341.0
chr7,24373349,24373375,733909.0
chr7,24439991,24440007,667277.0
chr7,24441826,24441867,665417.0
chr7,24452313,24452362,654922.0
chr7,24452374,24452427,654857.0
chr7,24530608,24530630,576654.0
chr7,24645140,24645198,462086.0
chr7,24907360,24907382,199902.0
chr7,24963590,24963831,143453.0
chr7,24963904,24963979,143305.0
chr7,25088042,25088075,19209.0
chr7,25088088,25088110,19174.0
chr7,25088118,25088140,19144.0
chr7,25088171,25088193,19091.0
chr7,25088197,25088340,18944.0
chr7,25088347,25088396,18888.0
chr7,25088417,25088514,18770.0
chr7,25132807,25132829,25504.0
chr7,25205352,25205374,98049.0
chr7,25205887,25205912,98584.0
chr7,25395808,25395862,21298.0
chr7,25396139,25396161,20999.0
chr7,25619003,25619017,61776.0
chr7,25619150,25619184,61609.0
chr7,25755184,25755206,19721.0
chr7,25755505,25755533,19394.0
chr7,25755921,25755949,18978.0
chr7,25756251,25756266,18661.0
chr7,25781277,25781291,6332.0
chr7,25782428,25782444,7483.0
chr7,25782520,25782536,7575.0
chr7,25782850,25782864,7905.0
chr7,25816774,25816790,41829.0
chr7,25826041,25826055,51096.0
chr7,25826081,25826103,51136.0
chr7,25827202,25827222,52257.0
chr7,25827283,25827297,52338.0
chr7,25827352,25827371,52407.0
chr7,25827471,25827507,52526.0
chr7,25835646,25835668,60701.0
chr7,25835759,25835778,60814.0
chr7,26246834,26246853,471889.0
chr7,26368295,26368317,593350.0
chr7,27419216,27419251,53797.0
chr7,27508367,27508383,35301.0
chr7,27508676,27508703,35610.0
chr7,27545465,27545529,45893.0
chr7,28179236,28179252,245596.0
chr7,28179494,28179516,245854.0
chr7,28277504,28277583,343864.0
chr7,28373175,28373189,353334.0
chr7,28392557,28392579,333944.0
chr7,28598446,28598460,128063.0
chr7,28665882,28665898,60625.0
chr7,28677113,28677162,49361.0
chr7,28694050,28694072,32451.0
chr7,28694076,28694098,32425.0
chr7,28694209,28694266,32257.0
chr7,28707245,28707273,19250.0
chr7,28781270,28781314,42485.0
chr7,28981893,28981909,158076.0
chr7,28981910,28981924,158093.0
chr7,29000580,29000615,176763.0
chr7,29134633,29134647,310816.0
chr7,29180956,29180972,357139.0
chr7,29860243,29860265,269672.0
chr7,29860528,29860544,269957.0
chr7,29908255,29908277,317684.0
chr7,29983606,29983628,249158.0
chr7,30072421,30072435,160351.0
chr7,30099360,30099374,133412.0
chr7,30169290,30169306,63480.0
chr7,30170309,30170331,62455.0
chr7,30301003,30301061,68198.0
chr7,30322813,30322837,90008.0
chr7,30332198,30332214,99393.0
chr7,30333019,30333041,100214.0
chr7,30333151,30333167,100346.0
chr7,30333271,30333285,100466.0
chr7,30394956,30394971,162151.0
chr7,30394977,30395002,162172.0
chr7,30395010,30395026,162205.0
chr7,30422825,30422848,186292.0
chr7,30492806,30492834,116306.0
chr7,30493020,30493049,116091.0
chr7,30493044,30493061,116079.0
chr7,30493061,30493078,116062.0
chr7,30551718,30551740,57400.0
chr7,30551751,30551816,57324.0
chr7,30551988,30552004,57136.0
chr7,30552371,30552393,56747.0
chr7,30559785,30559801,49339.0
chr7,30626267,30626282,17109.0
chr7,30729790,30729806,44442.0
chr7,30957268,30957292,16754.0
chr7,31003079,31003093,62565.0
chr7,31097917,31097936,157403.0
chr7,31144938,31144952,204424.0
chr7,31144953,31144975,204439.0
chr7,31153746,31153762,213232.0
chr7,31153867,31153903,213353.0
chr7,31153909,31153940,213395.0
chr7,31160937,31160971,220423.0
chr7,31172468,31172493,231954.0
chr7,33815147,33815179,1417357.0
chr7,34196846,34196887,1035649.0
chr7,34388093,34388120,844416.0
chr7,34388194,34388228,844308.0
chr7,34388526,34388545,843991.0
chr7,34407879,34407938,824598.0
chr7,35056880,35056909,175627.0
chr7,35057152,35057211,175325.0
chr7,35128160,35128189,104347.0
chr7,35333670,35333689,101003.0
chr7,35729534,35729553,496867.0
chr7,35991391,35991413,758724.0
chr7,35991598,35991628,758931.0
chr7,37490332,37490360,2257665.0
chr7,38018776,38018807,2786109.0
chr7,38094591,38094610,2861924.0
chr7,38227047,38227099,2738913.0
chr7,38294186,38294205,2671807.0
chr7,38294217,38294235,2671777.0
chr7,39655156,39655172,1310840.0
chr7,39833693,39833707,1132305.0
chr7,39833726,39833846,1132166.0
chr7,41500359,41500396,131945.0
chr7,41599223,41599245,33096.0
chr7,42505481,42505510,872372.0
chr7,42505763,42505785,872654.0
chr7,43049458,43049477,416177.0
chr7,43481522,43481557,15850.0
chr7,43562300,43562315,96628.0
chr7,43579445,43579484,113773.0
chr7,44554210,44554224,338310.0
chr7,44772694,44772734,119800.0
chr7,44772842,44772858,119676.0
chr7,44818216,44818242,74292.0
chr7,44849120,44849136,43398.0
chr7,44849853,44849875,42659.0
chr7,44895611,44895642,3059.0
chr7,44895882,44895898,3330.0
chr7,44931488,44931547,38936.0
chr7,45052987,45053006,160435.0
chr7,45053399,45053414,160847.0
chr7,45053583,45053620,161031.0
chr7,45082727,45082742,190175.0
chr7,45239682,45239716,347130.0
chr7,45341602,45341624,373830.0
chr7,45395250,45395269,320185.0
chr7,45522070,45522084,193370.0
chr7,45526478,45526505,188949.0
chr7,45526827,45526857,188597.0
chr7,45526870,45526890,188564.0
chr7,45568160,45568179,147275.0
chr7,45574011,45574048,141406.0
chr7,45644104,45644118,71336.0
chr7,45705119,45705151,10303.0
chr7,45779154,45779176,63682.0
chr7,46059222,46059255,343750.0
chr7,46059335,46059380,343863.0
chr7,46390057,46390079,674585.0
chr7,46390080,46390096,674608.0
chr7,46606711,46606751,505079.0
chr7,46833169,46833208,278622.0
chr7,46838700,46838770,273060.0
chr7,46899489,46899525,212305.0
chr7,46920240,46920255,191575.0
chr7,47022627,47022642,89188.0
chr7,48900867,48900886,8189.0
chr7,48928355,48928369,11921.0
chr7,49741219,49741296,824785.0
chr7,49741355,49741424,824921.0
chr7,49741619,49741641,825185.0
chr7,50990430,50990568,706050.0
chr7,50991064,50991080,705538.0
chr7,50991311,50991331,705287.0
chr7,51724384,51724400,14345.0
chr7,54299799,54299818,114707.0
chr7,54300146,54300162,114363.0
chr7,56050514,56050536,1635971.0
chr7,56050553,56050575,1636010.0
chr7,56569673,56569687,2155130.0
chr7,57846296,57846318,1447082.0
chr7,57846354,57846376,1447024.0
chr7,57930167,57930195,1363205.0
chr7,58392566,58392592,900808.0
chr7,58392655,58392680,900720.0
chr7,58399398,58399412,893988.0
chr7,58399679,58399698,893702.0
chr7,58449184,58449206,844194.0
chr7,58449213,58449235,844165.0
chr7,58449367,58449395,844005.0
chr7,58449434,58449449,843951.0
chr7,58452036,58452058,841342.0
chr7,58452147,58452163,841237.0
chr7,58452260,58452275,841125.0
chr7,58568875,58568917,724483.0
chr7,58568935,58568954,724446.0
chr7,58677785,58677821,615579.0
chr7,58697046,58697106,596294.0
chr7,58711905,58711919,581481.0
chr7,58712078,58712105,581295.0
chr7,58731152,58731184,562216.0
chr7,59463055,59463070,169637.0
chr7,61740847,61740875,1174676.0
chr7,62332811,62332840,582711.0
chr7,62332974,62332994,582557.0
chr7,62333062,62333076,582475.0
chr7,63752209,63752232,290666.0
chr7,63755552,63755574,287324.0
chr7,63815956,63815972,226926.0
chr7,63816470,63816503,226395.0
chr7,63922262,63922276,120622.0
chr7,63937010,63937056,105842.0
chr7,63970718,63970765,72133.0
chr7,63970775,63970800,72098.0
chr7,63984492,63984514,58384.0
chr7,63987143,63987167,55731.0
chr7,63999419,63999441,43457.0
chr7,64011549,64011577,31321.0
chr7,64011594,64011622,31276.0
chr7,64012264,64012286,30612.0
chr7,64061347,64061373,18431.0
chr7,64061398,64061430,18482.0
chr7,64374276,64374306,331360.0
chr7,64392452,64392474,349536.0
chr7,64873206,64873234,830290.0
chr7,65693795,65693811,1650879.0
chr7,65694044,65694066,1651128.0
chr7,66060365,66060384,1329573.0
chr7,66109348,66109370,1280587.0
chr7,66661941,66661957,728000.0
chr7,66839378,66839392,550565.0
chr7,66839642,66839670,550287.0
chr7,67422116,67422130,32141.0
chr7,67630982,67630998,22894.0
chr7,67631173,67631188,22704.0
chr7,67631198,67631220,22672.0
chr7,67951361,67951382,297451.0
chr7,67951926,67951948,298016.0
chr7,67954021,67954040,300111.0
chr7,67954188,67954202,300278.0
chr7,68085692,68085708,431782.0
chr7,68128869,68128891,474959.0
chr7,68129604,68129620,475694.0
