,chr,TnG_start,TnG_end,strand
30283,chr8,81767313,81767329,-
30284,chr8,81768041,81768061,-
30285,chr8,81768961,81768977,-
30286,chr8,81769153,81769205,-
30287,chr8,81769862,81769882,-
30288,chr8,81770522,81770577,-
30289,chr8,81775942,81775963,+
30290,chr8,81775967,81775996,+
30291,chr8,81776011,81776032,+
30292,chr8,81776043,81776064,+
30293,chr8,81776068,81776097,+
30294,chr8,81776116,81776133,+
30295,chr8,81776144,81776165,+
30296,chr8,81776169,81776198,+
30297,chr8,81776217,81776234,+
30298,chr8,81776245,81776266,+
30299,chr8,81776304,81776349,+
30300,chr8,81776382,81776399,+
30301,chr8,81805930,81805953,-
30302,chr8,81907085,81907190,-
30303,chr8,82759229,82759245,-
30304,chr8,82773619,82773642,+
30305,chr8,82774328,82774343,-
30306,chr8,82774494,82774524,-
30307,chr8,83332325,83332350,+
30308,chr8,83593365,83593394,+
30309,chr8,83594722,83594737,+
30310,chr8,83607534,83607564,+
30311,chr8,83609014,83609029,+
30312,chr8,83609437,83609457,-
30313,chr8,83609794,83609809,-
30314,chr8,83612313,83612336,-
30315,chr8,83628284,83628299,+
30316,chr8,83628453,83628473,+
30317,chr8,83628479,83628499,+
30318,chr8,83628817,83628837,+
30319,chr8,83652967,83652983,+
30320,chr8,83653059,83653074,+
30321,chr8,83653086,83653103,-
30322,chr8,83694124,83694180,-
30323,chr8,83695851,83695866,+
30324,chr8,83699611,83699628,-
30325,chr8,83699631,83699651,-
30326,chr8,83714915,83714932,+
30327,chr8,83736530,83736565,-
30328,chr8,83737344,83737389,+
30329,chr8,83737584,83737599,+
30330,chr8,83737745,83737768,+
30331,chr8,83740540,83740562,-
30332,chr8,83740792,83740815,-
30333,chr8,83741937,83741958,+
30334,chr8,83742125,83742160,+
30335,chr8,83742298,83742333,+
30336,chr8,83742610,83742636,-
30337,chr8,83742944,83742988,+
30338,chr8,83749544,83749559,+
30339,chr8,83750559,83750588,-
30340,chr8,83750591,83750606,-
30341,chr8,83750809,83750829,-
30342,chr8,83773417,83773438,-
30343,chr8,83773641,83773671,+
30344,chr8,83773765,83773796,-
30345,chr8,83899110,83899125,-
30346,chr8,83899317,83899358,-
30347,chr8,83970194,83970214,-
30348,chr8,83970352,83970423,-
30349,chr8,83970560,83970639,-
30350,chr8,83970654,83970679,-
30351,chr8,84005000,84005023,-
30352,chr8,84024662,84024704,-
30353,chr8,84024744,84024797,-
30354,chr8,84067542,84067557,-
30355,chr8,84067683,84067700,-
30356,chr8,84073671,84073704,-
30357,chr8,84105387,84105423,+
30358,chr8,84128368,84128389,+
30359,chr8,84196742,84196799,-
30360,chr8,84197015,84197064,-
30361,chr8,84197484,84197501,-
30362,chr8,84199152,84199177,+
30363,chr8,84202069,84202089,-
30364,chr8,84202898,84202914,+
30365,chr8,84249917,84249939,-
30366,chr8,84255979,84255994,-
30367,chr8,84270636,84270656,-
30368,chr8,84270782,84270799,-
30369,chr8,84289197,84289357,.
30370,chr8,84639194,84639229,-
30371,chr8,84639752,84639767,+
30372,chr8,84639970,84639990,+
30373,chr8,84656512,84656529,-
30374,chr8,84659804,84659819,-
30375,chr8,84660474,84660494,+
30376,chr8,84660732,84660759,-
30377,chr8,84663859,84663879,+
30378,chr8,84664629,84664644,-
30379,chr8,84664748,84664766,-
30380,chr8,84703575,84703598,+
30381,chr8,84704709,84704724,-
30382,chr8,84825410,84825427,-
30383,chr8,84825461,84825486,-
30384,chr8,84826182,84826199,-
30385,chr8,84832002,84832017,-
30386,chr8,84847691,84847732,-
30387,chr8,84857050,84857066,-
30388,chr8,84871451,84871480,+
30389,chr8,84871616,84871636,+
30390,chr8,84893946,84893963,+
30391,chr8,84908434,84908472,+
30392,chr8,84966335,84966355,-
30393,chr8,84975546,84975565,+
30394,chr8,84975970,84975995,-
30395,chr8,84976922,84976937,-
30396,chr8,84976963,84976980,+
30397,chr8,84977139,84977156,+
30398,chr8,84977186,84977207,+
30399,chr8,84978939,84978956,+
30400,chr8,84982975,84982995,-
30401,chr8,84986610,84986630,+
30402,chr8,85036860,85036878,-
30403,chr8,85036880,85036896,-
30404,chr8,85083438,85083454,-
30405,chr8,85140652,85140673,+
30406,chr8,85140702,85140738,+
30407,chr8,85140756,85140773,+
30408,chr8,85433241,85433261,-
30409,chr8,85446244,85446264,+
30410,chr8,85556011,85556036,-
30411,chr8,85623250,85623275,+
30412,chr8,85623335,85623352,+
30413,chr8,85623475,85623503,+
30414,chr8,85624617,85624632,+
30415,chr8,86013126,86013193,-
30416,chr8,86052108,86052128,-
30417,chr8,86052155,86052178,-
30418,chr8,86052225,86052245,-
30419,chr8,86585518,86585533,+
30420,chr8,86585758,86585775,-
30421,chr8,86586041,86586059,+
30422,chr8,86678300,86678346,-
30423,chr8,86685916,86685931,-
30424,chr8,86686048,86686065,+
30425,chr8,86686544,86686602,+
30426,chr8,86686966,86686981,-
30427,chr8,86687172,86687202,-
30428,chr8,86687221,86687238,-
30429,chr8,86706908,86706931,+
30430,chr8,86707621,86707649,+
30431,chr8,86708085,86708105,+
30432,chr8,86708303,86708323,-
30433,chr8,86708613,86708633,-
30434,chr8,86718072,86718092,-
30435,chr8,86724490,86724568,+
30436,chr8,86724627,86724652,+
30437,chr8,86724713,86724728,+
30438,chr8,86731449,86731499,-
30439,chr8,86731759,86731786,-
30440,chr8,86735893,86735917,+
30441,chr8,86738217,86738234,-
30442,chr8,86808435,86808451,+
30443,chr8,86885530,86885547,+
30444,chr8,86885556,86885576,+
30445,chr8,88119129,88119159,-
30446,chr8,88200180,88200206,+
30447,chr8,88288811,88288826,+
30448,chr8,88289793,88289823,+
30449,chr8,88289827,88289853,+
30450,chr8,88289908,88289928,+
30451,chr8,88291292,88291312,-
30452,chr8,88293756,88293771,-
30453,chr8,88362570,88362625,+
30454,chr8,88362803,88362826,-
30455,chr8,88619566,88619598,+
30456,chr8,88619787,88619835,.
30457,chr8,88636372,88636392,+
30458,chr8,88668468,88668489,-
30459,chr8,88691859,88691901,+
30460,chr8,88692418,88692433,-
30461,chr8,88697598,88697618,-
30462,chr8,88697720,88697736,-
30463,chr8,88701337,88701360,+
30464,chr8,88771389,88771412,-
30465,chr8,90412362,90412422,+
30466,chr8,90795557,90795584,-
30467,chr8,90887160,90887175,-
30468,chr8,90887196,90887241,-
30469,chr8,90909496,90909532,-
30470,chr8,91070660,91070680,-
30471,chr8,91312843,91312900,+
30472,chr8,91312944,91312959,+
30473,chr8,91589012,91589088,-
30474,chr8,91589287,91589302,+
30475,chr8,94354000,94354021,-
30476,chr8,94354257,94354274,+
30477,chr8,94354682,94354703,+
30478,chr8,94364969,94364995,+
30479,chr8,94376159,94376184,-
30480,chr8,94387685,94387711,-
30481,chr8,94413433,94413464,-
30482,chr8,94413833,94413850,-
30483,chr8,94414419,94414468,+
30484,chr8,94454105,94454122,-
30485,chr8,94454183,94454199,-
30486,chr8,94454663,94454680,-
30487,chr8,94601580,94601603,+
30488,chr8,94634032,94634055,+
30489,chr8,94667343,94667358,-
30490,chr8,94702401,94702446,+
30491,chr8,94702453,94702476,+
30492,chr8,94702491,94702507,+
30493,chr8,94702787,94702803,+
30494,chr8,94703251,94703274,-
30495,chr8,94703278,94703294,-
30496,chr8,94703300,94703315,-
30497,chr8,94703716,94703733,-
30498,chr8,94703756,94703771,+
30499,chr8,94703958,94703973,-
30500,chr8,94704328,94704345,-
30501,chr8,94704837,94704880,+
30502,chr8,94919101,94919139,+
30503,chr8,94919702,94919732,+
30504,chr8,95245203,95245218,+
30505,chr8,95245224,95245239,+
30506,chr8,95245728,95245748,+
30507,chr8,95247617,95247637,+
30508,chr8,95370052,95370067,+
30509,chr8,95807853,95807873,+
30510,chr8,95808225,95808251,-
30511,chr8,95810203,95810225,-
30512,chr8,95810365,95810394,-
30513,chr8,104219311,104219341,-
30514,chr8,104239517,104239537,-
30515,chr8,104247858,104247882,-
30516,chr8,104248223,104248250,+
30517,chr8,104564916,104564931,-
30518,chr8,104565202,104565236,-
30519,chr8,104632012,104632029,+
30520,chr8,105121343,105121441,-
30521,chr8,105170847,105170862,+
30522,chr8,105225177,105225193,-
30523,chr8,105265462,105265492,+
30524,chr8,105267246,105267265,-
30525,chr8,105289341,105289361,-
30526,chr8,105297514,105297539,-
30527,chr8,105326523,105326538,+
30528,chr8,105623321,105623344,+
30529,chr8,105635748,105635768,+
30530,chr8,105635796,105635816,+
30531,chr8,105637980,105637996,-
30532,chr8,105661268,105661292,-
30533,chr8,105661494,105661561,-
30534,chr8,105745726,105745746,+
30535,chr8,105745966,105746041,+
30536,chr8,105746485,105746505,+
30537,chr8,105746725,105746768,-
30538,chr8,105750172,105750189,+
30539,chr8,105789404,105789429,+
30540,chr8,105789717,105789737,+
30541,chr8,105810059,105810083,+
30542,chr8,105810171,105810229,+
30543,chr8,105810242,105810265,+
30544,chr8,105825736,105825756,+
30545,chr8,105825848,105825863,+
30546,chr8,105855670,105855710,+
30547,chr8,105937902,105937917,+
30548,chr8,105992762,105992789,-
30549,chr8,105992806,105992822,-
30550,chr8,106053027,106053053,-
30551,chr8,106053248,106053265,-
30552,chr8,106054319,106054336,+
30553,chr8,106054882,106054905,-
30554,chr8,106055555,106055575,-
30555,chr8,106055621,106055638,-
30556,chr8,106060501,106060516,-
30557,chr8,106060533,106060566,+
30558,chr8,106061137,106061186,+
30559,chr8,106062949,106062966,-
30560,chr8,106063119,106063142,-
30561,chr8,106106175,106106221,-
30562,chr8,106169293,106169318,-
30563,chr8,106337778,106337798,+
30564,chr8,106642961,106643009,-
30565,chr8,106643575,106643602,-
30566,chr8,106682975,106682997,-
30567,chr8,106683411,106683426,+
30568,chr8,106687559,106687594,+
30569,chr8,106687595,106687612,+
30570,chr8,106687633,106687650,+
30571,chr8,106935025,106935045,+
30572,chr8,106935175,106935195,-
30573,chr8,106935241,106935261,-
30574,chr8,106935377,106935392,-
30575,chr8,106935526,106935546,+
30576,chr8,106973351,106973372,+
30577,chr8,106973460,106973488,+
30578,chr8,106973628,106973651,+
30579,chr8,106973941,106973957,+
30580,chr8,106974224,106974243,-
30581,chr8,106974255,106974271,-
30582,chr8,107095718,107095748,+
30583,chr8,107095901,107095918,+
30584,chr8,107096773,107096798,-
30585,chr8,107292827,107292850,+
30586,chr8,107292852,107292891,+
30587,chr8,107588606,107588657,-
30588,chr8,107588761,107588784,-
30589,chr8,108738461,108738478,-
30590,chr8,108823490,108823511,+
30591,chr8,108827482,108827502,-
30592,chr8,108827556,108827581,+
30593,chr8,108847268,108847292,+
30594,chr8,108847492,108847515,-
30595,chr8,108848437,108848454,+
30596,chr8,108863452,108863467,-
30597,chr8,108884052,108884077,+
30598,chr8,108884088,108884109,+
30599,chr8,108884128,108884157,+
30600,chr8,108884176,108884201,+
30601,chr8,108884248,108884277,+
30602,chr8,108884294,108884319,+
30603,chr8,108884344,108884379,+
30604,chr8,108884386,108884411,+
30605,chr8,108884434,108884459,+
30606,chr8,108884482,108884507,+
30607,chr8,108884530,108884559,+
30608,chr8,108884574,108884599,+
30609,chr8,108887768,108887783,-
30610,chr8,108887792,108887841,-
30611,chr8,108904740,108904757,-
30612,chr8,108911604,108911624,-
30613,chr8,108911787,108911859,.
30614,chr8,109565349,109565366,+
30615,chr8,109692574,109692594,-
30616,chr8,109692595,109692674,+
30617,chr8,109706881,109706898,-
30618,chr8,109706942,109706978,-
30619,chr8,109708001,109708021,-
30620,chr8,110217499,110217524,-
30621,chr8,110217558,110217578,-
30622,chr8,110939383,110939399,-
30623,chr8,110997931,110997948,-
30624,chr8,111030173,111030212,+
30625,chr8,111030366,111030381,+
30626,chr8,111258954,111258973,-
30627,chr8,111299432,111299447,+
30628,chr8,111300499,111300514,-
30629,chr8,111306158,111306248,+
30630,chr8,111306297,111306314,+
30631,chr8,111522367,111522383,-
30632,chr8,111527374,111527389,+
30633,chr8,111527645,111527660,-
30634,chr8,111527791,111527808,+
30635,chr8,111527831,111527848,+
30636,chr8,111528034,111528095,-
30637,chr8,111528345,111528362,-
30638,chr8,111536156,111536173,-
30639,chr8,111559866,111559918,-
30640,chr8,111562601,111562626,-
30641,chr8,111563772,111563801,+
30642,chr8,111570794,111570860,-
30643,chr8,111571252,111571292,-
30644,chr8,111571883,111571900,+
30645,chr8,111572125,111572180,-
30646,chr8,111572250,111572271,+
30647,chr8,111574214,111574246,-
30648,chr8,111577713,111577728,-
30649,chr8,111582379,111582414,-
30650,chr8,111582460,111582480,-
30651,chr8,111582909,111582929,+
30652,chr8,111594576,111594593,-
30653,chr8,111595522,111595539,-
30654,chr8,111596907,111596927,-
30655,chr8,111642962,111642979,+
30656,chr8,111643213,111643233,-
30657,chr8,111643243,111643259,-
30658,chr8,111644079,111644108,-
30659,chr8,111644444,111644469,+
30660,chr8,111644521,111644541,-
30661,chr8,111821279,111821309,+
30662,chr8,111821492,111821512,+
30663,chr8,111854531,111854549,-
30664,chr8,111940753,111940769,-
30665,chr8,113634775,113634795,+
30666,chr8,114133413,114133430,-
30667,chr8,114434760,114434829,+
30668,chr8,114439160,114439180,-
30669,chr8,114815408,114815423,-
30670,chr8,114816222,114816238,+
30671,chr8,114869350,114869365,+
30672,chr8,114875154,114875171,+
30673,chr8,114875205,114875230,+
30674,chr8,114875362,114875377,-
30675,chr8,114878472,114878493,-
30676,chr8,114879465,114879490,+
30677,chr8,114881057,114881080,-
30678,chr8,114888779,114888796,+
30679,chr8,114973122,114973138,-
30680,chr8,115189657,115189698,+
30681,chr8,115189705,115189720,+
30682,chr8,115190053,115190073,+
30683,chr8,115190239,115190254,-
30684,chr8,115190328,115190391,+
30685,chr8,115190742,115190757,+
30686,chr8,115400742,115400759,-
30687,chr8,115427123,115427201,+
30688,chr8,115427214,115427235,-
30689,chr8,115695204,115695263,-
30690,chr8,115695414,115695429,-
30691,chr8,115707471,115707502,-
30692,chr8,115707636,115707700,-
30693,chr8,116523496,116523541,+
30694,chr8,116590875,116590900,-
30695,chr8,116590990,116591007,+
30696,chr8,116591404,116591419,+
30697,chr8,116633862,116633877,+
30698,chr8,116635665,116635681,+
30699,chr8,116635914,116635931,+
30700,chr8,116636302,116636317,+
30701,chr8,116636506,116636534,+
30702,chr8,116636813,116636844,+
30703,chr8,116636993,116637010,+
30704,chr8,116637768,116637798,+
30705,chr8,116690091,116690113,-
30706,chr8,116690194,116690209,+
30707,chr8,116705876,116705896,+
30708,chr8,116705897,116705948,-
30709,chr8,116721305,116721343,-
30710,chr8,116721720,116721740,-
30711,chr8,116721800,116721820,-
30712,chr8,116721891,116721916,-
30713,chr8,116721992,116722018,+
30714,chr8,116732955,116732976,-
30715,chr8,116921577,116921593,+
30716,chr8,116922045,116922060,-
30717,chr8,117257721,117257746,+
30718,chr8,117258049,117258076,-
30719,chr8,117258091,117258106,-
30720,chr8,117258712,117258729,-
30721,chr8,117262697,117262714,-
30722,chr8,117262968,117262985,-
30723,chr8,117303712,117303732,+
30724,chr8,117307330,117307346,-
30725,chr8,117339092,117339112,+
30726,chr8,117532585,117532605,-
30727,chr8,117548321,117548352,-
30728,chr8,117548670,117548693,-
30729,chr8,118816652,118816674,+
30730,chr8,118816681,118816697,-
30731,chr8,118816799,118816840,-
30732,chr8,119045429,119045449,-
30733,chr8,119052234,119052254,-
30734,chr8,119344070,119344095,-
30735,chr8,119423944,119423964,-
30736,chr8,119424114,119424134,+
30737,chr8,119424386,119424403,+
30738,chr8,119425294,119425367,+
30739,chr8,119570109,119570129,+
30740,chr8,119572106,119572162,-
30741,chr8,119586388,119586420,+
30742,chr8,119586423,119586461,+
30743,chr8,119586601,119586624,+
30744,chr8,119605391,119605408,+
30745,chr8,119783391,119783414,-
30746,chr8,119783441,119783464,+
30747,chr8,119795889,119795909,-
30748,chr8,119796030,119796053,+
30749,chr8,119811686,119811702,+
30750,chr8,119812371,119812398,+
30751,chr8,119813370,119813387,+
30752,chr8,119813822,119813839,+
30753,chr8,119832755,119832772,-
30754,chr8,119832933,119832953,+
30755,chr8,119833474,119833504,+
30756,chr8,119833634,119833657,+
30757,chr8,119834034,119834055,-
30758,chr8,119838580,119838597,+
30759,chr8,119838770,119838806,+
30760,chr8,119838830,119838851,-
30761,chr8,119848810,119848863,+
30762,chr8,119848889,119848904,-
30763,chr8,119910446,119910462,+
30764,chr8,119910485,119910502,+
30765,chr8,119911499,119911516,+
30766,chr8,120488371,120488392,+
30767,chr8,120488965,120488988,-
30768,chr8,120489040,120489055,-
30769,chr8,120489723,120489753,-
30770,chr8,120490727,120490742,-
30771,chr8,120499578,120499679,-
30772,chr8,120538403,120538431,+
30773,chr8,120543739,120543759,-
30774,chr8,120544600,120544622,-
30775,chr8,120544624,120544644,-
30776,chr8,120697136,120697156,+
30777,chr8,120725592,120725627,-
30778,chr8,120736509,120736579,+
30779,chr8,120823046,120823071,-
30780,chr8,121579374,121579389,+
30781,chr8,121584870,121584893,+
30782,chr8,121585170,121585208,+
30783,chr8,121585445,121585462,-
30784,chr8,121585670,121585690,-
30785,chr8,121585845,121585874,-
30786,chr8,121586021,121586045,-
30787,chr8,121590970,121590997,-
30788,chr8,121650621,121650649,+
30789,chr8,121948056,121948076,+
30790,chr8,122008584,122008612,-
30791,chr8,122285034,122285059,+
30792,chr8,122433494,122433514,+
30793,chr8,122444967,122444995,+
30794,chr8,122459569,122459589,+
30795,chr8,122464432,122464470,.
30796,chr8,122464478,122464498,-
30797,chr8,122464689,122464715,+
30798,chr8,122471018,122471033,-
30799,chr8,122473977,122473992,+
30800,chr8,122474791,122474818,+
30801,chr8,122505061,122505114,+
30802,chr8,122547739,122547754,+
30803,chr8,122557168,122557197,-
30804,chr8,122561845,122561884,+
30805,chr8,122568799,122568842,+
30806,chr8,122683508,122683555,+
30807,chr8,122918041,122918066,-
30808,chr8,122918148,122918163,-
30809,chr8,122937734,122937754,+
30810,chr8,122938537,122938570,-
30811,chr8,122943590,122943605,-
30812,chr8,122953063,122953078,-
30813,chr8,122953407,122953422,+
30814,chr8,122953634,122953658,+
30815,chr8,122986822,122986855,+
30816,chr8,122986858,122986881,+
30817,chr8,122987049,122987064,+
30818,chr8,122987112,122987138,+
30819,chr8,122988376,122988396,+
30820,chr8,122988535,122988568,+
30821,chr8,123000409,123000427,+
30822,chr8,123000581,123000598,+
30823,chr8,123000683,123000725,-
30824,chr8,123001193,123001237,+
30825,chr8,123015501,123015540,-
30826,chr8,123026178,123026208,-
30827,chr8,123026351,123026368,+
30828,chr8,123030096,123030113,+
30829,chr8,123031712,123031729,+
30830,chr8,123032635,123032666,+
30831,chr8,123033440,123033470,-
30832,chr8,123033618,123033643,+
30833,chr8,123033999,123034015,+
30834,chr8,123034101,123034125,+
30835,chr8,123034317,123034333,-
30836,chr8,123034457,123034477,+
30837,chr8,123034483,123034514,-
30838,chr8,123034715,123034730,-
30839,chr8,123036848,123036868,+
30840,chr8,123037490,123037507,+
30841,chr8,123037519,123037540,+
30842,chr8,123038311,123038359,-
30843,chr8,123040328,123040349,+
30844,chr8,123040350,123040365,-
30845,chr8,123040947,123040978,+
30846,chr8,123041506,123041522,+
30847,chr8,123042973,123043005,+
30848,chr8,123043097,123043117,-
30849,chr8,123065019,123065051,+
30850,chr8,123065117,123065134,+
30851,chr8,123065259,123065279,+
30852,chr8,123160651,123160691,+
30853,chr8,123162574,123162694,+
30854,chr8,123162716,123162733,-
30855,chr8,123203706,123203723,+
30856,chr8,123203875,123203895,+
30857,chr8,123240387,123240420,+
30858,chr8,123240630,123240702,+
30859,chr8,123319053,123319069,+
30860,chr8,123319078,123319095,-
30861,chr8,123319604,123319619,-
30862,chr8,123319912,123319939,+
30863,chr8,123320022,123320058,-
30864,chr8,123320214,123320256,+
30865,chr8,123405006,123405021,+
30866,chr8,123543378,123543399,+
30867,chr8,123548461,123548478,+
30868,chr8,123570516,123570537,+
30869,chr8,123572195,123572216,+
30870,chr8,123578955,123578976,+
30871,chr8,123582355,123582376,+
30872,chr8,123584040,123584061,+
30873,chr8,123609516,123609537,+
30874,chr8,123611210,123611231,+
30875,chr8,123614606,123614627,+
30876,chr8,123623126,123623147,+
30877,chr8,123859040,123859060,+
