,chr,TnG_start,TnG_end,strand
20537,chr9,41107601,41107618,+
20538,chr9,41113183,41113200,+
20539,chr9,41113461,41113492,+
20540,chr9,41118047,41118072,-
20541,chr9,41118137,41118160,+
20542,chr9,41118245,41118265,+
20543,chr9,41118519,41118536,-
20544,chr9,41118858,41118881,+
20545,chr9,41141454,41141471,-
20546,chr9,41167078,41167098,+
20547,chr9,41951244,41951259,-
20548,chr9,42032395,42032457,-
20549,chr9,42249406,42249438,+
20550,chr9,42465376,42465392,+
20551,chr9,43545377,43545397,+
20552,chr9,44018322,44018345,-
20553,chr9,44019785,44019801,-
20554,chr9,44019856,44019871,-
20555,chr9,44019900,44019925,+
20556,chr9,44021909,44021932,+
20557,chr9,44022074,44022098,+
20558,chr9,44022422,44022439,+
20559,chr9,44022535,44022556,+
20560,chr9,44029496,44029523,+
20561,chr9,44029697,44029724,+
20562,chr9,44031664,44031684,-
20563,chr9,44031984,44031999,+
20564,chr9,44034333,44034360,+
20565,chr9,44034797,44034814,+
20566,chr9,44041207,44041224,+
20567,chr9,44041253,44041276,+
20568,chr9,44113890,44113907,-
20569,chr9,44130244,44130264,-
20570,chr9,44482349,44482364,+
20571,chr9,44510054,44510074,-
20572,chr9,44510387,44510421,+
20573,chr9,44515798,44515821,+
20574,chr9,44516210,44516241,-
20575,chr9,44526603,44526636,-
20576,chr9,44567909,44567932,-
20577,chr9,44568215,44568236,-
20578,chr9,44568263,44568296,-
20579,chr9,44568374,44568394,+
20580,chr9,44581307,44581322,-
20581,chr9,44581534,44581554,-
20582,chr9,44581597,44581623,+
20583,chr9,44581919,44581942,-
20584,chr9,44605837,44605866,-
20585,chr9,44606150,44606172,+
20586,chr9,44767983,44768012,-
20587,chr9,44773012,44773044,-
20588,chr9,44878829,44878853,+
20589,chr9,44879078,44879105,+
20590,chr9,44881960,44881983,+
20591,chr9,44883195,44883222,-
20592,chr9,44883309,44883333,-
20593,chr9,44920846,44920873,+
20594,chr9,44954462,44954499,+
20595,chr9,44954598,44954625,-
20596,chr9,44980536,44980565,-
20597,chr9,44985786,44985809,-
20598,chr9,44987521,44987536,+
20599,chr9,45009960,45009987,-
20600,chr9,45010129,45010145,-
20601,chr9,45010314,45010343,-
20602,chr9,45015703,45015727,-
20603,chr9,45015886,45015902,-
20604,chr9,45048653,45048685,+
20605,chr9,45062639,45062661,+
20606,chr9,45062767,45062794,+
20607,chr9,45062797,45062817,-
20608,chr9,45062818,45062861,-
20609,chr9,45082759,45082788,-
20610,chr9,45083706,45083726,-
20611,chr9,45116811,45116842,-
20612,chr9,45117147,45117168,+
20613,chr9,45292079,45292099,-
20614,chr9,45293895,45293927,-
20615,chr9,45294087,45294103,+
20616,chr9,45294440,45294461,-
20617,chr9,45294631,45294663,+
20618,chr9,45294732,45294755,+
20619,chr9,45828889,45828908,+
20620,chr9,45981288,45981304,+
20621,chr9,45981466,45981493,-
20622,chr9,46014704,46014727,-
20623,chr9,46014954,46014971,-
20624,chr9,46015087,46015123,-
20625,chr9,46127279,46127302,-
20626,chr9,46142556,46142586,-
20627,chr9,46142704,46142727,-
20628,chr9,46154776,46154810,-
20629,chr9,46302688,46302712,-
20630,chr9,46302721,46302738,-
20631,chr9,47497904,47497924,+
20632,chr9,48480951,48480975,-
20633,chr9,48538045,48538110,+
20634,chr9,48562581,48562605,-
20635,chr9,48562764,48562808,-
20636,chr9,48980446,48980463,-
20637,chr9,49813068,49813088,-
20638,chr9,49813293,49813316,-
20639,chr9,50463012,50463065,-
20640,chr9,50470366,50470389,-
20641,chr9,50528909,50528929,-
20642,chr9,50593928,50593951,-
20643,chr9,50617195,50617212,+
20644,chr9,50617596,50617619,-
20645,chr9,50856218,50856247,+
20646,chr9,50856271,50856294,+
20647,chr9,50905497,50905520,+
20648,chr9,50922621,50922644,-
20649,chr9,51186008,51186038,+
20650,chr9,51766907,51766922,-
20651,chr9,51767097,51767117,-
20652,chr9,51842941,51842980,-
20653,chr9,52047767,52047782,-
20654,chr9,53248155,53248171,+
20655,chr9,53248657,53248709,+
20656,chr9,53609861,53609943,+
20657,chr9,53610500,53610527,+
20658,chr9,53610718,53610735,+
20659,chr9,53610751,53610767,-
20660,chr9,53667746,53667770,+
20661,chr9,53806969,53806993,-
20662,chr9,53807015,53807038,-
20663,chr9,53807125,53807151,-
20664,chr9,54612679,54612752,.
20665,chr9,54612810,54612842,-
20666,chr9,54734709,54734755,-
20667,chr9,54950528,54950543,-
20668,chr9,56075823,56075853,-
20669,chr9,56152419,56152434,+
20670,chr9,56152561,56152584,-
20671,chr9,56152826,56152849,+
20672,chr9,56321318,56321335,+
20673,chr9,56325864,56325907,+
20674,chr9,56325990,56326024,+
20675,chr9,56326055,56326091,+
20676,chr9,56418548,56418564,+
20677,chr9,56418996,56419036,-
20678,chr9,56419301,56419324,-
20679,chr9,56419739,56419759,-
20680,chr9,56419973,56419998,+
20681,chr9,56420195,56420218,+
20682,chr9,56420229,56420245,+
20683,chr9,56465301,56465318,-
20684,chr9,56937209,56937254,+
20685,chr9,56995286,56995306,+
20686,chr9,57072123,57072140,-
20687,chr9,57072451,57072474,+
20688,chr9,57075605,57075625,-
20689,chr9,57148662,57148685,+
20690,chr9,57148809,57148829,+
20691,chr9,57339666,57339683,+
20692,chr9,57339995,57340018,-
20693,chr9,57340278,57340297,-
20694,chr9,57407274,57407312,-
20695,chr9,57520945,57520968,-
20696,chr9,57537083,57537124,+
20697,chr9,57537342,57537357,-
20698,chr9,57560674,57560692,+
20699,chr9,57561681,57561696,-
20700,chr9,57619579,57619646,-
20701,chr9,57646455,57646485,+
20702,chr9,57646589,57646609,+
20703,chr9,57647356,57647371,+
20704,chr9,57710207,57710223,-
20705,chr9,57717486,57717501,-
20706,chr9,57717513,57717530,-
20707,chr9,57765943,57765965,-
20708,chr9,57856444,57856489,+
20709,chr9,57856676,57856698,+
20710,chr9,57856703,57856726,+
20711,chr9,57856836,57856851,+
20712,chr9,57866490,57866505,-
20713,chr9,58253033,58253056,+
20714,chr9,58253791,58253808,-
20715,chr9,58253926,58253971,-
20716,chr9,58271456,58271491,-
20717,chr9,58271495,58271525,-
20718,chr9,58710462,58710489,+
20719,chr9,59296564,59296581,-
20720,chr9,59338561,59338587,+
20721,chr9,59756993,59757010,-
20722,chr9,59940891,59940950,+
20723,chr9,59941576,59941596,-
20724,chr9,60991841,60991892,-
20725,chr9,61251684,61251716,-
20726,chr9,61252142,61252161,+
20727,chr9,61372070,61372098,+
20728,chr9,61372499,61372516,-
20729,chr9,61669123,61669165,+
20730,chr9,61669215,61669230,-
20731,chr9,61669544,61669572,-
20732,chr9,61670455,61670480,-
20733,chr9,61679464,61679479,+
20734,chr9,61679483,61679503,-
20735,chr9,61681222,61681266,+
20736,chr9,61701923,61701957,+
20737,chr9,61702050,61702071,+
20738,chr9,61702154,61702169,+
20739,chr9,61702202,61702217,+
20740,chr9,61702246,61702263,+
20741,chr9,61702743,61702758,-
20742,chr9,61706102,61706128,+
20743,chr9,61706521,61706542,-
20744,chr9,61706726,61706745,-
20745,chr9,61706756,61706772,-
20746,chr9,61707451,61707474,+
20747,chr9,61707720,61707747,+
20748,chr9,61708002,61708018,+
20749,chr9,61914140,61914163,+
20750,chr9,61914960,61914976,-
20751,chr9,61915270,61915313,.
20752,chr9,61915361,61915380,+
20753,chr9,61933553,61933580,+
20754,chr9,61947084,61947123,-
20755,chr9,61947133,61947166,-
20756,chr9,61983678,61983717,+
20757,chr9,61983722,61983737,+
20758,chr9,61985418,61985454,+
20759,chr9,61985813,61985830,-
20760,chr9,62341606,62341623,-
20761,chr9,62343835,62343878,-
20762,chr9,62344348,62344364,-
20763,chr9,62345051,62345086,.
20764,chr9,62363979,62363996,-
20765,chr9,62364184,62364207,+
20766,chr9,62367397,62367420,-
20767,chr9,62368571,62368594,-
20768,chr9,62368862,62368885,-
20769,chr9,62977094,62977124,+
20770,chr9,62977269,62977301,+
20771,chr9,62977596,62977619,+
20772,chr9,63377532,63377552,+
20773,chr9,63603102,63603146,+
20774,chr9,63706523,63706543,+
20775,chr9,63720453,63720473,+
20776,chr9,63720581,63720604,-
20777,chr9,63740542,63740565,+
20778,chr9,63758563,63758609,-
20779,chr9,63759516,63759541,-
20780,chr9,64050084,64050117,+
20781,chr9,64341449,64341496,-
20782,chr9,64341671,64341730,+
20783,chr9,64788729,64788761,+
20784,chr9,64789068,64789084,-
20785,chr9,64789197,64789214,+
20786,chr9,64789595,64789618,-
20787,chr9,64789647,64789670,-
20788,chr9,64789837,64789905,-
20789,chr9,64811840,64811863,-
20790,chr9,64824876,64824896,+
20791,chr9,65031900,65031925,-
20792,chr9,65196431,65196452,+
20793,chr9,65196845,65196868,-
20794,chr9,65197059,65197091,-
20795,chr9,65201028,65201064,-
20796,chr9,65201227,65201285,+
20797,chr9,65201423,65201440,+
20798,chr9,65201952,65201976,-
20799,chr9,65202701,65202724,-
20800,chr9,65433932,65433952,+
20801,chr9,65433960,65433981,+
20802,chr9,65434343,65434370,-
20803,chr9,65479132,65479152,-
20804,chr9,65479466,65479489,-
20805,chr9,65479731,65479762,+
20806,chr9,65479865,65479881,-
20807,chr9,65523978,65524054,-
20808,chr9,65535583,65535606,-
20809,chr9,65535792,65535837,-
20810,chr9,65541573,65541596,-
20811,chr9,65580579,65580596,+
20812,chr9,65580876,65580899,-
20813,chr9,65676278,65676299,+
20814,chr9,65676303,65676332,+
20815,chr9,65681011,65681046,+
20816,chr9,65681092,65681115,+
20817,chr9,66124785,66124804,+
20818,chr9,66126745,66126760,-
20819,chr9,66281592,66281619,-
20820,chr9,66305286,66305309,-
20821,chr9,66492869,66492917,-
20822,chr9,66503962,66503994,-
20823,chr9,66504107,66504123,-
20824,chr9,66511385,66511401,+
20825,chr9,66560987,66561010,+
20826,chr9,66591874,66591891,+
20827,chr9,66592117,66592164,+
20828,chr9,66593422,66593445,+
20829,chr9,66599561,66599610,+
20830,chr9,66614994,66615031,-
20831,chr9,66705443,66705464,-
20832,chr9,66705833,66705848,-
20833,chr9,66706195,66706221,+
20834,chr9,66706283,66706308,-
20835,chr9,66873131,66873168,+
20836,chr9,66873173,66873190,+
20837,chr9,66873296,66873314,-
20838,chr9,66873780,66873803,+
20839,chr9,66873929,66873949,+
20840,chr9,66881949,66881972,+
20841,chr9,66882248,66882309,+
20842,chr9,66882863,66882883,+
20843,chr9,66883214,66883234,+
20844,chr9,66883248,66883287,.
20845,chr9,66887890,66887923,+
20846,chr9,66887983,66887999,+
20847,chr9,66888242,66888257,+
20848,chr9,66888347,66888387,+
20849,chr9,66888403,66888426,+
20850,chr9,66898370,66898385,+
20851,chr9,66903522,66903537,+
20852,chr9,66916221,66916248,+
20853,chr9,66917147,66917173,-
20854,chr9,66945556,66945571,-
20855,chr9,66982392,66982430,-
20856,chr9,67043263,67043279,+
20857,chr9,67799701,67799721,+
20858,chr9,69034691,69034708,-
20859,chr9,69073660,69073681,+
20860,chr9,69125312,69125359,+
20861,chr9,69125831,69125848,-
20862,chr9,69289107,69289134,-
20863,chr9,69296268,69296301,+
20864,chr9,69296306,69296321,+
20865,chr9,69296409,69296433,-
20866,chr9,69296452,69296475,+
20867,chr9,69296493,69296558,-
20868,chr9,69297427,69297465,+
20869,chr9,69297728,69297762,+
20870,chr9,69297826,69297864,+
20871,chr9,69297965,69297982,-
20872,chr9,69298022,69298081,-
20873,chr9,69397762,69397787,+
20874,chr9,69398260,69398280,-
20875,chr9,69506024,69506055,+
20876,chr9,69987753,69987776,+
20877,chr9,70013095,70013110,-
20878,chr9,70244033,70244070,+
20879,chr9,70244112,70244135,-
20880,chr9,70244407,70244445,-
20881,chr9,70496325,70496342,-
20882,chr9,70496737,70496771,+
20883,chr9,70496821,70496838,-
20884,chr9,70496996,70497032,+
20885,chr9,70497281,70497304,+
20886,chr9,70502829,70502870,-
20887,chr9,70504071,70504099,+
20888,chr9,70543386,70543403,-
20889,chr9,70543523,70543540,-
20890,chr9,70552211,70552358,-
20891,chr9,70552365,70552382,-
20892,chr9,70657574,70657620,-
20893,chr9,70678348,70678373,-
20894,chr9,70806080,70806107,+
20895,chr9,70806132,70806159,-
20896,chr9,71874312,71874342,-
20897,chr9,72030354,72030369,-
20898,chr9,72096996,72097013,+
20899,chr9,72097139,72097156,+
20900,chr9,72097670,72097718,+
20901,chr9,72097864,72097879,+
20902,chr9,72097882,72097905,+
20903,chr9,72097919,72097946,+
20904,chr9,72098065,72098080,+
20905,chr9,72098239,72098262,+
20906,chr9,72098505,72098526,+
20907,chr9,72098589,72098604,+
20908,chr9,72274515,72274538,+
20909,chr9,72466319,72466337,-
20910,chr9,72530176,72530196,+
20911,chr9,72530678,72530698,+
20912,chr9,72660019,72660055,+
20913,chr9,73039787,73039802,+
20914,chr9,73040006,73040022,-
20915,chr9,73045747,73045776,+
20916,chr9,73045821,73045841,-
20917,chr9,73045880,73045926,-
20918,chr9,73046438,73046462,+
20919,chr9,73046474,73046494,+
20920,chr9,73073420,73073443,-
20921,chr9,73091470,73091489,-
20922,chr9,73091640,73091681,-
20923,chr9,73091818,73091833,+
20924,chr9,73092006,73092021,-
20925,chr9,73092056,73092084,+
20926,chr9,73827610,73827630,+
20927,chr9,73827738,73827753,+
20928,chr9,73827757,73827777,+
20929,chr9,74002181,74002196,-
20930,chr9,74002231,74002251,-
20931,chr9,74002608,74002623,+
20932,chr9,74003208,74003223,-
20933,chr9,74003303,74003330,+
20934,chr9,74003490,74003565,+
20935,chr9,74003578,74003601,+
20936,chr9,74004049,74004080,-
20937,chr9,74953659,74953708,-
20938,chr9,74953853,74953878,-
20939,chr9,75038202,75038225,-
20940,chr9,75413795,75413818,+
20941,chr9,75414025,75414045,+
20942,chr9,75434008,75434043,-
20943,chr9,75434526,75434583,+
20944,chr9,75434773,75434790,+
20945,chr9,75558763,75558784,+
20946,chr9,75645526,75645549,+
20947,chr9,75922164,75922187,-
20948,chr9,77430939,77430976,+
20949,chr9,77431004,77431030,-
20950,chr9,77431089,77431115,-
20951,chr9,77834255,77834270,-
20952,chr9,77834508,77834537,-
20953,chr9,77911337,77911354,-
20954,chr9,77911476,77911516,+
20955,chr9,77911697,77911729,-
20956,chr9,77911760,77911785,+
20957,chr9,77911895,77911924,-
20958,chr9,77911957,77911973,-
20959,chr9,77912096,77912117,-
20960,chr9,77912139,77912159,+
20961,chr9,77917038,77917083,+
20962,chr9,77918362,77918377,-
20963,chr9,77918426,77918449,-
20964,chr9,77921759,77921780,-
20965,chr9,77921856,77921882,-
20966,chr9,77961269,77961292,-
20967,chr9,77961469,77961494,-
20968,chr9,78046957,78046991,-
20969,chr9,78074055,78074070,-
20970,chr9,78074249,78074265,+
20971,chr9,78222563,78222588,-
20972,chr9,78443460,78443510,-
20973,chr9,78481373,78481411,+
20974,chr9,79488005,79488025,+
20975,chr9,79488034,79488057,+
20976,chr9,79792880,79792903,+
20977,chr9,79793887,79793912,+
20978,chr9,79794891,79794908,-
20979,chr9,79795221,79795244,-
20980,chr9,79795280,79795304,-
20981,chr9,79795484,79795536,-
20982,chr9,80066354,80066389,+
20983,chr9,80066557,80066572,-
20984,chr9,80068092,80068113,-
20985,chr9,80266919,80266948,+
20986,chr9,80282439,80282461,-
20987,chr9,80282615,80282638,+
20988,chr9,80282663,80282678,-
20989,chr9,80305667,80305682,-
20990,chr9,80318134,80318154,-
20991,chr9,80332075,80332200,+
20992,chr9,81225215,81225244,+
20993,chr9,82975629,82975646,-
20994,chr9,82975862,82975885,+
20995,chr9,82976269,82976284,-
20996,chr9,83447509,83447547,+
20997,chr9,83448298,83448321,-
20998,chr9,83550088,83550111,-
20999,chr9,83893457,83893481,-
21000,chr9,85120295,85120335,+
21001,chr9,85730986,85731003,+
21002,chr9,85731019,85731042,-
21003,chr9,85748140,85748157,+
21004,chr9,85748208,85748245,+
21005,chr9,85748356,85748385,+
21006,chr9,86573097,86573117,-
21007,chr9,87021699,87021727,-
21008,chr9,88326107,88326122,+
21009,chr9,88326231,88326288,-
21010,chr9,88326509,88326524,-
21011,chr9,88326910,88326927,+
21012,chr9,88326934,88326971,+
21013,chr9,88328651,88328689,+
21014,chr9,88329062,88329089,+
21015,chr9,88329179,88329211,+
21016,chr9,88329624,88329644,-
21017,chr9,88357088,88357149,-
21018,chr9,88357158,88357179,-
21019,chr9,88357192,88357207,-
21020,chr9,88380211,88380234,-
21021,chr9,88437917,88437941,+
21022,chr9,88438135,88438156,+
21023,chr9,88438207,88438227,+
21024,chr9,88522485,88522508,-
21025,chr9,88956584,88956599,+
21026,chr9,89198545,89198574,+
21027,chr9,89198873,89198908,+
21028,chr9,89199237,89199260,+
21029,chr9,89209258,89209281,-
21030,chr9,89212440,89212466,-
21031,chr9,89212482,89212505,+
21032,chr9,89220890,89220911,-
21033,chr9,89221032,89221055,-
21034,chr9,89221196,89221216,-
21035,chr9,89705461,89705476,-
21036,chr9,89915933,89915968,+
21037,chr9,89916098,89916113,+
21038,chr9,90098967,90098983,+
21039,chr9,90099263,90099291,+
21040,chr9,90113807,90113832,-
21041,chr9,90114256,90114281,+
21042,chr9,90115181,90115196,+
21043,chr9,90125874,90125890,+
21044,chr9,90125897,90125974,+
21045,chr9,90126311,90126328,-
21046,chr9,90126419,90126446,-
21047,chr9,90126490,90126517,+
21048,chr9,90126621,90126641,-
21049,chr9,90126690,90126733,-
21050,chr9,90126748,90126763,-
21051,chr9,92384518,92384539,-
21052,chr9,94441330,94441353,-
21053,chr9,94441459,94441484,-
21054,chr9,94537789,94537805,+
21055,chr9,94620590,94620605,+
21056,chr9,94620753,94620768,+
21057,chr9,94668668,94668683,-
21058,chr9,94678300,94678327,+
21059,chr9,94678495,94678520,+
21060,chr9,94692052,94692088,+
21061,chr9,94945832,94945863,+
21062,chr9,95072641,95072678,-
21063,chr9,95072765,95072785,-
21064,chr9,95113847,95113864,+
21065,chr9,95315504,95315529,-
21066,chr9,95317165,95317188,+
21067,chr9,95317286,95317314,+
21068,chr9,95317439,95317462,+
21069,chr9,95328356,95328376,-
21070,chr9,95858360,95858383,+
21071,chr9,95954816,95954836,-
21072,chr9,96349764,96349779,+
21073,chr9,96350005,96350119,+
21074,chr9,96350683,96350721,+
21075,chr9,96350901,96350918,-
21076,chr9,96351119,96351168,+
21077,chr9,96351432,96351455,-
21078,chr9,96376070,96376086,+
21079,chr9,96376184,96376225,-
21080,chr9,96394407,96394439,-
21081,chr9,96394444,96394461,-
21082,chr9,96394689,96394712,-
21083,chr9,96395848,96395864,-
21084,chr9,96395877,96395900,+
21085,chr9,96396179,96396195,-
21086,chr9,96399920,96399964,-
21087,chr9,96400132,96400198,-
21088,chr9,96437250,96437270,-
21089,chr9,96437310,96437330,+
21090,chr9,96438586,96438611,+
21091,chr9,96439019,96439047,-
21092,chr9,96583653,96583676,-
21093,chr9,96583796,96583820,+
21094,chr9,96630434,96630450,+
21095,chr9,96696104,96696119,+
21096,chr9,96696187,96696210,+
21097,chr9,96696469,96696492,+
21098,chr9,96696538,96696553,-
21099,chr9,96696847,96696862,-
21100,chr9,96719102,96719123,+
21101,chr9,96720180,96720209,+
21102,chr9,96720303,96720341,-
21103,chr9,96787901,96787924,+
21104,chr9,96787998,96788013,+
21105,chr9,96890090,96890128,-
21106,chr9,96935830,96935861,-
21107,chr9,96935988,96936003,-
21108,chr9,96936087,96936110,-
21109,chr9,97110431,97110494,+
21110,chr9,97111574,97111628,-
21111,chr9,97783330,97783351,+
21112,chr9,98296392,98296449,+
21113,chr9,98333280,98333300,-
21114,chr9,99569207,99569222,-
21115,chr9,99569405,99569442,+
21116,chr9,99575616,99575639,-
21117,chr9,100460434,100460459,-
21118,chr9,100462352,100462373,-
21119,chr9,100522361,100522383,+
21120,chr9,100545396,100545419,+
21121,chr9,100546568,100546597,+
21122,chr9,100643025,100643041,+
21123,chr9,100692922,100692945,+
21124,chr9,100692993,100693008,+
21125,chr9,100693155,100693172,-
21126,chr9,100693300,100693325,-
21127,chr9,100693400,100693417,-
21128,chr9,101057301,101057316,+
21129,chr9,101057425,101057440,-
21130,chr9,101072990,101073022,+
21131,chr9,101073254,101073269,-
21132,chr9,101073316,101073333,-
21133,chr9,101074710,101074726,+
21134,chr9,101075137,101075160,-
21135,chr9,101075172,101075192,-
21136,chr9,101249822,101249851,-
21137,chr9,103108580,103108595,-
21138,chr9,104063184,104063217,+
21139,chr9,104063948,104063963,-
21140,chr9,104223237,104223257,-
21141,chr9,104223462,104223485,-
21142,chr9,106175665,106175695,.
21143,chr9,106429351,106429368,+
21144,chr9,106686115,106686138,+
21145,chr9,106789370,106789424,+
21146,chr9,106789466,106789489,+
