chr,TnG_start,TnG_end,strand
chr6,21949355,21949375,+
chr6,22314504,22314573,+
chr6,22314733,22314752,+
chr6,22349674,22349696,+
chr6,22349979,22349998,+
chr6,22350357,22350391,+
chr6,22350455,22350477,+
chr6,22374639,22374663,+
chr6,22409104,22409124,+
chr6,22409380,22409396,+
chr6,22424426,22424441,+
chr6,24530155,24530179,+
chr6,24637177,24637280,+
chr6,25809781,25809796,+
chr6,28321902,28321944,+
chr6,28322363,28322378,+
chr6,28350957,28350973,+
chr6,28410332,28410346,+
chr6,28423290,28423309,+
chr6,28556088,28556106,+
chr6,29164774,29164788,+
chr6,29232194,29232218,+
chr6,29272309,29272332,+
chr6,29467469,29467495,+
chr6,29467500,29467519,+
chr6,29853445,29853459,+
chr6,29985217,29985236,+
chr6,29985292,29985308,+
chr6,30047587,30047603,+
chr6,30227003,30227035,+
chr6,30227265,30227287,+
chr6,30299938,30299971,+
chr6,30302379,30302401,+
chr6,30302784,30302806,+
chr6,30303018,30303032,+
chr6,30322915,30322944,+
chr6,30322990,30323010,+
chr6,30324323,30324338,+
chr6,30324783,30324809,+
chr6,30324956,30324979,+
chr6,30325312,30325331,+
chr6,30325403,30325418,+
chr6,30325996,30326012,+
chr6,30326168,30326182,+
chr6,30326191,30326205,+
chr6,30339010,30339030,+
chr6,30346667,30346703,+
chr6,30347677,30347705,+
chr6,30351727,30351741,+
chr6,30353169,30353220,+
chr6,30354530,30354564,+
chr6,30354567,30354606,+
chr6,30354742,30354758,+
chr6,30354923,30354961,+
chr6,30357689,30357706,+
chr6,30357800,30357839,+
chr6,30391303,30391317,+
chr6,30401378,30401397,+
chr6,31114933,31114977,+
chr6,31115012,31115032,+
chr6,31125958,31125974,+
chr6,31126342,31126371,+
chr6,31157096,31157124,+
chr6,31176469,31176485,+
chr6,31184459,31184473,+
chr6,31190662,31190684,+
chr6,31190690,31190728,+
chr6,31191006,31191020,+
chr6,31216408,31216422,+
chr6,31218525,31218546,+
chr6,31218848,31218862,+
chr6,32324373,32324387,+
chr6,32324597,32324611,+
chr6,33262530,33262608,+
chr6,33618627,33618646,+
chr6,34029297,34029316,+
chr6,34176351,34176365,+
chr6,34438006,34438060,+
chr6,34438061,34438112,+
chr6,34862215,34862234,+
chr6,34862291,34862334,+
chr6,34863693,34863707,+
chr6,34911093,34911107,+
chr6,34952094,34952114,+
chr6,34968225,34968281,+
chr6,35134028,35134047,+
chr6,35134518,35134533,+
chr6,35419640,35419669,+
chr6,35419785,35419857,+
chr6,35419858,35419904,+
chr6,35419916,35419939,+
chr6,35420084,35420131,+
chr6,35462272,35462288,+
chr6,35462441,35462460,+
chr6,35540134,35540149,+
chr6,37046728,37046747,+
chr6,37463345,37463372,+
chr6,37463497,37463516,+
chr6,37463537,37463553,+
chr6,37463780,37463814,+
chr6,37465024,37465061,+
chr6,37481188,37481202,+
chr6,37617347,37617369,+
chr6,37714101,37714130,+
chr6,37732374,37732390,+
chr6,37821731,37821751,+
chr6,38120711,38120730,+
chr6,38320699,38320715,+
chr6,38342698,38342724,+
chr6,38342966,38342982,+
chr6,38344050,38344064,+
chr6,38345736,38345755,+
chr6,38346365,38346398,+
chr6,38349187,38349202,+
chr6,38349252,38349267,+
chr6,38351782,38351797,+
chr6,38351966,38351981,+
chr6,38352728,38352743,+
chr6,38353652,38353667,+
chr6,38355224,38355239,+
chr6,38360512,38360564,+
chr6,38534240,38534280,+
chr6,38534409,38534457,+
chr6,38751634,38751714,+
chr6,38789970,38789989,+
chr6,38847916,38847936,+
chr6,38875484,38875500,+
chr6,39316247,39316262,+
chr6,39334199,39334215,+
chr6,39334421,39334440,+
chr6,39341933,39341947,+
chr6,39379342,39379363,+
chr6,39379741,39379763,+
chr6,39379854,39379879,+
chr6,39381447,39381474,+
chr6,39463019,39463034,+
chr6,39509331,39509390,+
chr6,39509509,39509617,+
chr6,39509625,39509665,+
chr6,40435529,40435548,+
chr6,40471163,40471254,+
chr6,40818874,40818919,+
chr6,40891912,40891926,+
chr6,41130377,41130392,+
chr6,41195037,41195053,+
chr6,41196887,41196906,+
chr6,41196922,41196942,+
chr6,41197014,41197044,+
chr6,41200833,41200868,+
chr6,41200889,41200916,+
chr6,41201463,41201482,+
chr6,41202296,41202348,+
chr6,41216341,41216360,+
chr6,41363250,41363313,+
chr6,41363392,41363420,+
chr6,41526586,41526608,+
chr6,41536279,41536293,+
chr6,41536308,41536323,+
chr6,41537892,41537906,+
chr6,41538277,41538293,+
chr6,41539847,41539863,+
chr6,41540112,41540141,+
chr6,41541255,41541374,+
chr6,41541579,41541603,+
chr6,41542453,41542469,+
chr6,41545223,41545242,+
chr6,41546789,41546805,+
chr6,41548323,41548342,+
chr6,41552643,41552665,+
chr6,41555151,41555167,+
chr6,42344227,42344260,+
chr6,42348997,42349016,+
chr6,42380528,42380550,+
chr6,42658854,42658907,+
chr6,43665825,43665844,+
chr6,47636117,47636131,+
chr6,47636227,47636265,+
chr6,47779521,47779560,+
chr6,47781519,47781533,+
chr6,47781968,47781987,+
chr6,47788654,47788678,+
chr6,47813838,47813857,+
chr6,47814074,47814100,+
chr6,47814105,47814124,+
chr6,47953527,47953546,+
chr6,48358964,48358984,+
chr6,48554631,48554646,+
chr6,48602557,48602576,+
chr6,48674699,48674716,+
chr6,48674726,48674740,+
chr6,48675532,48675547,+
chr6,48675552,48675585,+
chr6,48680243,48680257,+
chr6,48680752,48680780,+
chr6,48680869,48680884,+
chr6,48681202,48681217,+
chr6,48686213,48686229,+
chr6,48695059,48695078,+
chr6,48695678,48695697,+
chr6,48697110,48697132,+
chr6,48697135,48697204,+
chr6,48700384,48700403,+
chr6,48706605,48706621,+
chr6,48706654,48706673,+
chr6,48706832,48706932,+
chr6,48707273,48707288,+
chr6,48707299,48707330,+
chr6,48707361,48707375,+
chr6,48707417,48707434,+
chr6,48707534,48707558,+
chr6,48707618,48707634,+
chr6,48707670,48707686,+
chr6,48707810,48707838,+
chr6,48707852,48707883,+
chr6,48708570,48708586,+
chr6,48718065,48718084,+
chr6,48726253,48726267,+
chr6,48733371,48733393,+
chr6,48733632,48733693,+
chr6,48737355,48737369,+
chr6,48738228,48738244,+
chr6,48738699,48738765,+
chr6,48739473,48739487,+
chr6,48740032,48740164,+
chr6,48741907,48741926,+
chr6,48744992,48745069,+
chr6,48751462,48751482,+
chr6,48751531,48751599,+
chr6,48754566,48754603,+
chr6,48801849,48801870,+
chr6,48801875,48801889,+
chr6,48802372,48802399,+
chr6,48803697,48803715,+
chr6,48803735,48803750,+
chr6,49013632,49013646,+
chr6,49022098,49022153,+
chr6,49128353,49128367,+
chr6,50009706,50009725,+
chr6,50009776,50009792,+
chr6,50253289,50253308,+
chr6,50381423,50381445,+
chr6,50381517,50381531,+
chr6,50381646,50381660,+
chr6,50417252,50417280,+
chr6,50597232,50597274,+
chr6,51209265,51209308,+
chr6,51469169,51469197,+
chr6,52116078,52116092,+
chr6,52211941,52211994,+
chr6,53590363,53590377,+
chr6,54681145,54681194,+
chr6,54699228,54699242,+
chr6,54714902,54714943,+
chr6,54715281,54715297,+
chr6,54716347,54716366,+
chr6,54719369,54719385,+
chr6,54719387,54719413,+
chr6,54719416,54719432,+
chr6,54736880,54736895,+
chr6,54738132,54738146,+
chr6,54759788,54759803,+
chr6,54766702,54766717,+
chr6,54776277,54776295,+
chr6,54817567,54817583,+
chr6,54818718,54818733,+
chr6,54831711,54831780,+
chr6,54850000,54850016,+
chr6,54867394,54867413,+
chr6,54936576,54936595,+
chr6,54936714,54936734,+
chr6,54936827,54936841,+
chr6,54972730,54972753,+
chr6,54972999,54973018,+
chr6,56796639,56796655,+
chr6,56797199,56797214,+
chr6,56798356,56798380,+
chr6,56902229,56902243,+
chr6,56909032,56909046,+
chr6,56916192,56916264,+
chr6,56916385,56916400,+
chr6,56916643,56916674,+
chr6,56916682,56916708,+
chr6,56919963,56920012,+
chr6,56920233,56920252,+
chr6,57535436,57535456,+
chr6,57536046,57536070,+
chr6,57570492,57570536,+
chr6,57570653,57570689,+
chr6,57581449,57581465,+
chr6,57583967,57584003,+
chr6,57690906,57690998,+
chr6,57691104,57691126,+
chr6,57823164,57823197,+
chr6,57823383,57823433,+
chr6,57823442,57823456,+
chr6,57823520,57823536,+
chr6,57823777,57823810,+
chr6,57824088,57824108,+
chr6,58832396,58832410,+
chr6,58842524,58842543,+
chr6,59325582,59325598,+
chr6,59411785,59411830,+
chr6,59411979,59412011,+
chr6,59412118,59412139,+
chr6,59412269,59412293,+
chr6,59412948,59412964,+
chr6,65141019,65141038,+
chr6,65563828,65563844,+
chr6,65563945,65563964,+
chr6,65564449,65564463,+
chr6,65564571,65564585,+
chr6,65564587,65564602,+
chr6,65594125,65594156,+
chr6,65600206,65600225,+
chr6,65600898,65600912,+
chr6,65601405,65601453,+
chr6,65612010,65612033,+
chr6,65648216,65648240,+
chr6,65648695,65648716,+
chr6,65998305,65998320,+
chr6,66414942,66414964,+
chr6,66493602,66493625,+
chr6,66493776,66493813,+
chr6,66534813,66534827,+
chr6,66534937,66534951,+
chr6,67158657,67158671,+
chr6,67184956,67184972,+
chr6,67267199,67267218,+
chr6,67339343,67339402,+
chr6,67339478,67339541,+
chr6,67339857,67339939,+
chr6,67340260,67340282,+
chr6,67375069,67375083,+
chr6,67375166,67375180,+
chr6,67375333,67375355,+
chr6,67425096,67425112,+
chr6,67566646,67566664,+
chr6,70714444,70714460,+
chr6,70714471,70714485,+
chr6,70804810,70804830,+
chr6,70823873,70823902,+
chr6,71143824,71143852,+
chr6,71271127,71271141,+
chr6,71316843,71316868,+
chr6,71323562,71323576,+
chr6,71328011,71328041,+
chr6,71329929,71329944,+
chr6,71331667,71331686,+
chr6,71333500,71333514,+
chr6,71333915,71333931,+
chr6,71337474,71337545,+
chr6,71337998,71338012,+
chr6,71339751,71339772,+
chr6,71339828,71339842,+
chr6,71340943,71340962,+
chr6,71342395,71342409,+
chr6,71343428,71343443,+
chr6,71345658,71345672,+
chr6,71347314,71347378,+
chr6,71354486,71354522,+
chr6,71354607,71354642,+
chr6,71354765,71354781,+
chr6,71354798,71354814,+
chr6,71355116,71355130,+
chr6,71357763,71357777,+
chr6,71363054,71363070,+
chr6,71369147,71369171,+
chr6,71370024,71370043,+
chr6,71370237,71370253,+
chr6,71372017,71372043,+
chr6,71372082,71372100,+
chr6,71372988,71373020,+
chr6,71373123,71373137,+
chr6,71376927,71376942,+
chr6,71382076,71382092,+
chr6,71493182,71493218,+
chr6,71493590,71493631,+
chr6,71632279,71632293,+
chr6,71823800,71823819,+
chr6,71830861,71830876,+
chr6,71830885,71830908,+
chr6,72347971,72347996,+
chr6,72348001,72348020,+
chr6,72362929,72362945,+
chr6,72375197,72375281,+
chr6,72410555,72410607,+
chr6,72535274,72535290,+
chr6,72553104,72553142,+
chr6,72553344,72553360,+
chr6,72616451,72616489,+
chr6,72876666,72876702,+
chr6,72949878,72949913,+
chr6,72950082,72950098,+
chr6,72957213,72957240,+
chr6,72962311,72962327,+
chr6,72981914,72981928,+
chr6,72988582,72988598,+
chr6,72998804,72998873,+
chr6,73210434,73210449,+
chr6,73247679,73247699,+
chr6,82653343,82653359,+
chr6,82863824,82863839,+
chr6,82909537,82909553,+
chr6,82921302,82921318,+
chr6,82921428,82921455,+
chr6,82921857,82921872,+
chr6,82996691,82996705,+
chr6,83054588,83054608,+
chr6,83095929,83095982,+
chr6,83101057,83101076,+
chr6,83101260,83101286,+
chr6,83115323,83115342,+
chr6,83121604,83121619,+
chr6,83159680,83159700,+
chr6,83165598,83165617,+
chr6,83312472,83312488,+
chr6,83410136,83410155,+
chr6,83410532,83410552,+
chr6,83411501,83411531,+
chr6,83415099,83415115,+
chr6,83416663,83416679,+
chr6,83416914,83416940,+
chr6,83428958,83428977,+
chr6,83429079,83429112,+
chr6,83440932,83440961,+
chr6,83441193,83441209,+
chr6,83478109,83478124,+
chr6,83490864,83490883,+
chr6,83507230,83507249,+
chr6,83512534,83512584,+
chr6,83512773,83512830,+
chr6,83779050,83779070,+
chr6,84088630,84088682,+
chr6,85905114,85905135,+
chr6,85966436,85966452,+
chr6,85966480,85966504,+
chr6,86365220,86365259,+
chr6,86366188,86366202,+
chr6,86438026,86438042,+
chr6,86438089,86438113,+
chr6,86593609,86593630,+
chr6,86670838,86670854,+
chr6,86850750,86850764,+
chr6,87038368,87038392,+
chr6,87040904,87040933,+
chr6,87041689,87041727,+
chr6,87041935,87041987,+
chr6,87120124,87120143,+
chr6,87127270,87127290,+
chr6,87129412,87129443,+
chr6,87130102,87130121,+
chr6,87150928,87150951,+
chr6,87150985,87151089,+
chr6,87504176,87504195,+
chr6,87532550,87532565,+
chr6,87547312,87547328,+
chr6,87725293,87725314,+
chr6,87725828,87725864,+
chr6,87921217,87921237,+
chr6,88074567,88074587,+
chr6,88075288,88075303,+
chr6,88465172,88465186,+
chr6,88769861,88769880,+
chr6,88902986,88903002,+
chr6,88924860,88924874,+
chr6,88924955,88924988,+
chr6,89643744,89643759,+
chr6,90740289,90740305,+
chr6,90740929,90740948,+
chr6,90741072,90741086,+
chr6,90741482,90741498,+
chr6,90816064,90816097,+
chr6,91109183,91109198,+
chr6,91110357,91110389,+
chr6,91111373,91111397,+
chr6,91115639,91115653,+
chr6,91515038,91515052,+
chr6,91515353,91515381,+
chr6,91617277,91617296,+
chr6,91702252,91702284,+
chr6,91862505,91862560,+
chr6,92091518,92091540,+
chr6,92745449,92745463,+
chr6,92745468,92745584,+
chr6,94634312,94634327,+
chr6,94634377,94634399,+
chr6,94682113,94682127,+
chr6,94690566,94690604,+
chr6,95515656,95515670,+
chr6,95515859,95515874,+
chr6,97208305,97208325,+
chr6,97208657,97208676,+
chr6,97208881,97208896,+
chr6,97209850,97209869,+
chr6,97211335,97211350,+
chr6,97211935,97211962,+
chr6,97225058,97225121,+
chr6,97229017,97229045,+
chr6,97294518,97294533,+
chr6,97318376,97318392,+
chr6,97464491,97464505,+
chr6,97530949,97530965,+
chr6,98114175,98114203,+
chr6,98114253,98114270,+
chr6,98609582,98609598,+
chr6,98993440,98993457,+
chr6,99013430,99013446,+
chr6,99023527,99023546,+
chr6,99023561,99023613,+
chr6,99023647,99023663,+
chr6,99023844,99023858,+
chr6,99026459,99026480,+
chr6,99027467,99027499,+
chr6,99031087,99031128,+
chr6,99036988,99037052,+
chr6,99050776,99050792,+
chr6,99095487,99095502,+
chr6,99095559,99095574,+
chr6,99095879,99095898,+
chr6,99095940,99095959,+
chr6,99096021,99096035,+
chr6,99100992,99101011,+
chr6,99101108,99101177,+
chr6,99101275,99101297,+
chr6,99260275,99260291,+
chr6,99260415,99260451,+
chr6,99260493,99260509,+
chr6,99261004,99261020,+
chr6,99261645,99261669,+
chr6,99263674,99263689,+
chr6,99264811,99264825,+
chr6,99264930,99264947,+
chr6,99265021,99265040,+
chr6,99265501,99265520,+
chr6,99265568,99265584,+
chr6,99266304,99266323,+
chr6,99266525,99266544,+
chr6,99266987,99267004,+
chr6,99270051,99270075,+
chr6,99275915,99275934,+
chr6,99302825,99302841,+
chr6,99309416,99309435,+
chr6,99310174,99310193,+
chr6,99359960,99359988,+
chr6,99376430,99376457,+
chr6,99380219,99380233,+
chr6,99380820,99380849,+
chr6,99389837,99389853,+
chr6,99394496,99394515,+
chr6,99395310,99395329,+
chr6,99395592,99395606,+
chr6,99396154,99396173,+
chr6,99402144,99402158,+
chr6,99402287,99402358,+
chr6,99402836,99402855,+
chr6,99404086,99404108,+
chr6,99404123,99404137,+
chr6,99429116,99429138,+
chr6,99429170,99429192,+
chr6,99429302,99429321,+
chr6,99432339,99432363,+
chr6,99435059,99435074,+
chr6,99435417,99435432,+
chr6,99441383,99441402,+
chr6,99522918,99522938,+
chr6,99525621,99525635,+
chr6,99634730,99634749,+
chr6,99634782,99634911,+
chr6,99643854,99643873,+
chr6,99644103,99644125,+
chr6,99665764,99665795,+
chr6,99665805,99665833,+
chr6,99666192,99666211,+
chr6,99670969,99670983,+
chr6,99901646,99901670,+
chr6,99985267,99985291,+
chr6,100286378,100286393,+
chr6,100286421,100286437,+
chr6,100581287,100581306,+
chr6,100581468,100581502,+
chr6,101290519,101290543,+
chr6,103340031,103340063,+
chr6,103340256,103340270,+
chr6,103340343,103340357,+
chr6,103465449,103465465,+
chr6,103465586,103465605,+
chr6,103473391,103473407,+
chr6,106768963,106769019,+
chr6,106791559,106791578,+
chr6,106791760,106791775,+
chr6,108064822,108064836,+
chr6,108098556,108098593,+
chr6,108168449,108168468,+
chr6,108168599,108168618,+
chr6,108222083,108222115,+
chr6,108503416,108503430,+
chr6,108504970,108504989,+
chr6,108553695,108553723,+
chr6,108553766,108553783,+
chr6,108553967,108553991,+
chr6,108782874,108782909,+
chr6,108832828,108832842,+
chr6,108832933,108832954,+
chr6,108833056,108833073,+
chr6,108906312,108906406,+
chr6,112696046,112696069,+
chr6,112696884,112696900,+
chr6,112852254,112852276,+
chr6,113238432,113238467,+
chr6,113441230,113441252,+
chr6,113531716,113531735,+
chr6,113604339,113604364,+
chr6,113623817,113623868,+
chr6,113661297,113661311,+
chr6,113661956,113661975,+
chr6,113662056,113662084,+
chr6,113669422,113669436,+
chr6,113669559,113669592,+
chr6,114461768,114461792,+
chr6,114461797,114461847,+
chr6,114875818,114875856,+
chr6,114875992,114876006,+
chr6,114893393,114893413,+
chr6,114893952,114893974,+
chr6,114895029,114895043,+
chr6,114898990,114899006,+
chr6,114905120,114905145,+
chr6,114905181,114905200,+
chr6,114907469,114907504,+
chr6,114907525,114907572,+
chr6,114907579,114907617,+
chr6,114911466,114911480,+
chr6,114920199,114920231,+
chr6,114921028,114921059,+
chr6,114921411,114921425,+
chr6,114921529,114921548,+
chr6,114921590,114921609,+
chr6,114921719,114921741,+
chr6,114922742,114922762,+
chr6,114922944,114922970,+
chr6,115069400,115069429,+
chr6,115069436,115069487,+
chr6,115069772,115069850,+
chr6,115544456,115544490,+
chr6,115594545,115594561,+
chr6,115764448,115764462,+
chr6,115854695,115854711,+
chr6,116630694,116630710,+
chr6,116630760,116630779,+
chr6,116630791,116630834,+
chr6,117879906,117879920,+
chr6,117880108,117880132,+
chr6,117880274,117880298,+
chr6,117881516,117881535,+
chr6,117890190,117890214,+
chr6,117890926,117890954,+
chr6,117891820,117891834,+
chr6,117892180,117892210,+
chr6,117900075,117900102,+
chr6,117900375,117900406,+
chr6,117908126,117908142,+
chr6,118054863,118054946,+
chr6,118139381,118139409,+
chr6,118419458,118419474,+
chr6,119175084,119175100,+
chr6,119198979,119198993,+
chr6,119396232,119396251,+
chr6,119401725,119401746,+
chr6,119408909,119408933,+
chr6,119409057,119409077,+
chr6,119444213,119444235,+
chr6,119451035,119451065,+
chr6,119480318,119480333,+
chr6,119508491,119508513,+
chr6,119539569,119539633,+
chr6,119725895,119725920,+
chr6,119902270,119902285,+
chr6,119918604,119918624,+
chr6,120055569,120055615,+
chr6,120083436,120083451,+
chr6,120111827,120111874,+
chr6,120193429,120193448,+
chr6,120193520,120193535,+
chr6,120199839,120199854,+
chr6,120357362,120357381,+
chr6,120363953,120363968,+
chr6,120364248,120364283,+
chr6,120364428,120364442,+
chr6,120464243,120464272,+
chr6,120466107,120466127,+
chr6,120466163,120466179,+
chr6,120466207,120466223,+
chr6,120467532,120467546,+
chr6,120468240,120468259,+
chr6,120468320,120468342,+
chr6,120468574,120468593,+
chr6,120488856,120488871,+
chr6,120529179,120529209,+
chr6,120567604,120567619,+
chr6,120580179,120580198,+
chr6,120799847,120799892,+
chr6,120800002,120800029,+
chr6,120822236,120822263,+
chr6,120836866,120836895,+
chr6,120917470,120917484,+
chr6,120917493,120917507,+
chr6,121063428,121063442,+
chr6,121141859,121141955,+
chr6,121238193,121238222,+
chr6,121238651,121238671,+
chr6,121245002,121245028,+
chr6,121272811,121272914,+
chr6,122291779,122291793,+
chr6,122291854,122291870,+
chr6,122308411,122308426,+
chr6,122308460,122308479,+
chr6,122602671,122602690,+
chr6,122602975,122603003,+
chr6,122742344,122742366,+
chr6,122742796,122742816,+
chr6,122756032,122756091,+
chr6,122759071,122759123,+
chr6,122811636,122811667,+
chr6,122874108,122874145,+
chr6,124306256,124306275,+
chr6,124306370,124306391,+
chr6,124321875,124321905,+
chr6,124360885,124360899,+
chr6,124375085,124375104,+
chr6,124376159,124376174,+
chr6,124376178,124376200,+
chr6,124377121,124377145,+
chr6,124724007,124724048,+
chr6,124730685,124730700,+
chr6,124750265,124750285,+
chr6,124751037,124751062,+
chr6,124885755,124885815,+
chr6,124930718,124930761,+
chr6,125008720,125008744,+
chr6,125191042,125191102,+
chr6,125191279,125191295,+
chr6,125215015,125215048,+
chr6,125219433,125219457,+
chr6,125230093,125230112,+
chr6,125232624,125232640,+
chr6,125238083,125238118,+
chr6,125240592,125240616,+
chr6,125241975,125242023,+
chr6,125242024,125242073,+
